,subcategory ,pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category
1366,3,1901,1814,0,3,1,2999,130,699,0,6,3,1814,1466,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1
1367,7,6282,3775,0,3,0,573,25,901,9,92,3,3636,264,2297,2009,1111,2508,0,2035,9,0,71,0,372,556,0,1,0
1368,2,3042,5619,0,2,5,4126,17,600,1,11,7,5250,139,183,183,0,183,183,183,0,1,2,1,2289,0,0,1,3
1369,0,3994,5460,0,2,3,2004,20,372,27,747,2,5112,107,959,2180,0,1736,1313,1773,14,15,463,130,1745,1412,1180,1,3
1370,7,6970,4361,0,3,0,2215,25,901,9,92,3,4033,952,2402,2135,1225,2808,0,2078,9,0,71,0,357,541,0,1,0
1371,0,3954,5419,0,2,3,1956,20,372,26,744,2,5072,65,1151,2467,0,2294,1456,2396,13,15,461,130,1593,1276,1058,1,3
1372,2,3172,5747,0,2,2,1198,24,609,9,733,7,5386,270,669,955,0,829,765,827,5,4,507,32,2001,1485,1234,1,3
1373,6,5054,2563,7,2,3,4564,24,901,3,95,6,3407,1597,2793,0,0,0,0,0,3,0,74,0,27,22,0,1,0
1374,7,6429,3908,0,3,0,731,25,901,9,92,3,3700,411,2214,2001,1104,2484,0,2044,9,0,71,0,379,563,0,1,0
1375,1,4975,5331,0,2,3,3694,20,900,9,344,7,4711,957,1842,1665,902,1882,0,1871,5,4,297,81,805,652,368,1,0
1376,1,4314,4680,7,2,2,3924,20,900,8,206,7,4286,303,1178,2509,0,2361,1502,2462,5,3,201,78,1314,1225,738,1,0
1377,3,1717,1629,0,3,11,3018,26,697,1,16,3,1631,2696,1320,0,0,0,0,0,1,0,43,0,119,283,0,0,1
1378,4,2761,2368,0,2,3,3079,20,704,1,9,7,2384,920,73,73,0,73,73,73,0,1,0,1,2417,0,0,1,2
1379,5,79,86,0,2,3,1908,20,706,1,9,7,74,179,28,28,0,28,28,28,0,1,0,1,2478,0,0,1,2
1380,1,4690,5046,0,2,1,3752,25,900,7,452,7,4800,672,2135,2215,1348,2219,110,2298,4,3,97,108,416,195,65,1,0
1381,5,114,120,0,2,3,1908,20,617,1,9,7,117,214,94,94,0,94,94,94,0,1,0,1,2390,0,0,1,2
1382,6,5084,2593,7,2,3,4609,24,901,3,95,6,3437,1627,2791,0,0,0,0,0,3,0,74,0,27,22,0,1,0
1383,5,69,77,0,2,3,1908,20,477,1,9,7,66,169,49,49,0,49,49,49,0,1,0,1,2452,0,0,1,2
1384,5,39,49,0,2,3,1908,20,557,1,9,7,35,139,29,29,0,29,29,29,0,1,0,1,2477,0,0,1,2
1385,4,2562,2237,0,2,3,3079,20,401,1,9,7,2245,721,81,81,0,81,81,81,0,1,0,1,2405,0,0,1,2
1386,1,4520,4876,0,2,3,3521,20,900,9,385,7,4417,502,1655,1860,955,1894,839,1766,5,4,346,81,1202,1110,918,1,0
1387,5,267,267,0,2,3,1908,20,47,1,9,7,251,367,90,90,0,90,90,90,0,1,0,1,2394,0,0,1,2
1388,7,6644,4100,0,3,0,1020,25,901,9,92,3,3814,626,2200,2023,1123,2544,0,2093,9,0,71,0,382,566,0,1,0
1389,4,2920,2476,0,2,3,3079,20,556,1,9,7,2490,1079,71,71,0,71,71,71,0,1,0,1,2419,0,0,1,2
1390,2,3276,5849,0,2,5,4239,17,600,1,11,7,5486,386,204,204,0,204,204,204,0,1,2,1,2264,0,0,1,3
1391,6,5484,2993,7,2,1,1486,22,901,2,70,6,2742,2027,2455,0,0,0,0,0,2,0,63,0,31,26,0,1,0
1392,4,2816,2406,0,2,3,3079,20,523,1,9,7,2424,975,97,97,0,97,97,97,0,1,0,1,2387,0,0,1,2
1393,5,362,359,0,2,3,1908,20,480,1,9,7,346,462,68,68,0,68,68,68,0,1,0,1,2424,0,0,1,2
1394,1,4491,4847,0,2,3,3492,20,900,9,294,7,4390,473,1685,1888,976,1936,831,1786,5,4,236,81,1173,1081,907,1,0
1395,5,739,719,0,2,3,1908,20,875,1,9,7,713,839,44,44,0,44,44,44,0,1,0,1,2458,0,0,1,2
1396,1,4252,4618,0,2,2,3863,20,900,7,238,7,4229,241,1482,796,328,912,95,920,4,3,240,78,1016,921,562,1,0
1397,4,2319,2071,0,2,3,3079,20,930,1,9,7,2069,478,36,36,0,36,36,36,0,1,0,1,2468,0,0,1,2
1398,2,3499,6072,0,2,2,940,24,609,9,733,7,5710,650,650,934,0,781,743,778,5,4,507,32,2020,1504,1253,1,3
1399,3,1450,1363,0,3,5,87,112,697,1,75,0,1373,1241,903,1404,0,1351,1207,1405,0,1,13,63,1365,0,0,0,1
1400,7,6093,3601,0,3,0,373,25,901,9,92,3,3554,75,2349,1988,1090,2446,0,2029,9,0,71,0,368,552,0,1,0
1401,5,659,642,0,2,3,1908,20,703,1,9,7,637,759,71,71,0,71,71,71,0,1,0,1,2419,0,0,1,2
1402,6,5340,2849,7,2,1,1459,22,901,3,85,7,2794,1883,2465,970,454,1061,0,1050,2,1,63,1,96,25,0,1,0
1403,2,3335,5908,0,2,5,4267,17,600,1,11,7,5546,461,222,222,0,222,222,222,0,1,2,1,2245,0,0,1,3
1404,4,2784,2383,0,2,3,3079,20,168,1,9,7,2401,943,162,162,0,162,162,162,0,1,0,1,2314,0,0,1,2
1405,5,392,388,0,2,3,1908,20,882,1,9,7,380,492,49,49,0,49,49,49,0,1,0,1,2452,0,0,1,2
1406,1,4627,4983,0,2,2,3949,20,900,9,382,7,4528,609,2058,20,27,80,0,80,5,4,342,81,603,415,381,1,0
1407,5,908,860,0,2,5,11,18,533,1,9,7,849,33,0,4,3,7,0,7,1,0,30,0,0,0,0,1,2
1408,2,3475,6048,0,2,5,2752,18,600,1,11,7,5686,617,212,212,0,212,212,212,0,1,2,1,2256,0,0,1,3
1409,6,5058,2567,7,2,3,4569,24,901,4,97,7,3411,1601,2792,544,223,836,0,834,3,1,74,1,35,22,0,1,0
1410,5,831,808,0,2,3,1908,20,57,1,9,7,801,931,17,17,0,17,17,17,0,1,0,1,2490,0,0,1,2
1411,1,4397,4753,0,2,0,3276,25,900,9,630,7,4946,379,2651,1458,724,1615,0,1594,5,4,279,110,265,95,279,1,0
1412,4,2625,2279,0,2,3,3079,20,110,1,9,7,2293,784,215,215,0,215,215,215,0,1,0,1,2253,0,0,1,2
1413,1,4254,4620,0,2,2,3865,20,900,7,142,7,4230,243,1480,794,326,910,84,918,4,3,92,78,1018,923,564,1,0
1414,1,5012,5368,0,2,3,3731,20,900,9,199,7,4737,994,1805,1629,860,1776,0,1822,5,4,126,81,842,689,341,1,0
1415,2,3334,5907,0,2,5,2671,18,600,1,11,7,5545,460,131,131,0,131,131,131,0,1,2,1,2347,0,0,1,3
1416,3,1873,1783,0,2,10,4830,20,900,60,820,0,1852,7,2854,2503,388,2851,1487,2534,45,0,546,0,1598,1400,0,0,1
1417,3,1009,15,0,3,0,2954,27,697,1,15,3,932,105,1053,0,0,0,0,0,1,0,41,0,540,725,0,0,1
1418,3,1631,1542,0,3,3,4724,130,699,0,3,3,1548,2594,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
1419,6,5181,2690,7,2,1,1312,22,901,2,70,6,2605,1724,2447,0,0,0,0,0,2,0,63,0,33,28,0,1,0
1420,5,708,689,0,2,3,1908,20,272,1,9,7,686,808,77,77,0,77,77,77,0,1,0,1,2410,0,0,1,2
1421,2,3373,5946,0,2,5,4286,17,600,1,11,7,5584,512,241,241,0,243,241,242,0,1,2,1,2226,0,0,1,3
1422,7,6324,3813,0,3,0,618,25,901,9,92,3,3654,306,2291,2068,1166,2648,0,2146,9,0,71,0,372,556,0,1,0
1423,7,7006,4377,0,3,0,2260,25,901,9,92,3,4054,988,2410,2100,1186,2744,0,2111,9,0,71,0,354,538,0,1,0
1424,1,4698,5054,0,2,1,3760,25,900,7,478,7,4808,680,2127,2233,1367,2238,140,2318,4,3,134,108,424,203,71,1,0
1425,1,4900,5256,7,2,2,4064,20,900,11,385,7,4642,882,1917,1953,1088,2323,0,2201,8,3,391,78,856,766,1015,1,0
1426,5,887,845,0,2,5,4787,18,533,1,9,7,831,26,0,12,9,23,0,23,1,0,30,0,0,0,0,1,2
1427,5,877,839,0,2,5,4852,18,533,1,9,7,825,19,0,10,7,20,0,20,1,0,30,0,0,0,0,1,2
1428,2,2951,5524,0,2,5,2441,18,600,1,11,7,5171,41,119,119,0,119,119,119,0,1,2,1,2361,0,0,1,3
1429,3,1361,1272,0,3,5,4540,42,697,1,111,0,1276,1148,751,1180,0,1157,1046,1149,0,1,5,85,1537,0,0,0,1
1430,4,2802,2396,0,2,3,3079,20,795,1,9,7,2411,961,42,42,0,42,42,42,0,1,0,1,2460,0,0,1,2
1431,6,5244,2753,7,2,1,1315,22,901,2,70,6,2637,1787,2438,0,0,0,0,0,2,0,63,0,33,28,0,1,0
1432,3,1563,1474,0,3,5,64,57,697,1,128,0,1479,1512,723,1148,0,1129,1018,1120,0,1,1,98,1567,0,0,0,1
1433,7,6925,4339,0,3,0,2156,25,901,9,92,3,4003,907,2391,2139,1230,2815,0,2156,9,0,71,0,362,546,0,1,0
1434,7,6033,3542,0,3,0,310,25,901,9,92,3,3526,15,2193,1994,1096,2468,0,2027,9,0,71,0,384,568,0,1,0
1435,5,40,50,0,2,3,1908,20,134,1,9,7,37,140,27,27,0,27,27,27,0,1,0,1,2479,0,0,1,2
1436,1,4695,5051,0,2,1,3757,25,900,7,635,7,4806,677,2130,2210,1343,2214,118,2293,4,3,340,108,421,200,66,1,0
1437,0,3965,5432,0,2,3,1970,20,372,27,746,2,5093,79,996,2335,0,2040,1350,1968,14,15,462,130,1705,1365,1137,1,3
1438,1,4766,5122,0,2,2,3998,20,900,9,243,7,4577,748,1982,80,70,273,0,269,5,4,180,81,651,465,533,1,0
1439,6,5289,2798,7,2,1,1413,22,901,2,70,6,2678,1832,2457,0,0,0,0,0,2,0,63,0,30,25,0,1,0
1440,0,3938,5403,0,2,3,1937,20,372,27,746,2,5071,49,1166,2485,0,2311,1473,2413,14,15,462,130,1584,1277,1043,1,3
1441,3,1782,1693,0,3,11,4738,26,697,1,16,3,1696,2771,1294,0,0,0,0,0,1,0,43,0,127,291,0,0,1
1442,4,2009,2511,0,2,5,298,16,528,1,9,7,2528,172,0,19,16,39,0,39,1,0,30,0,0,0,0,1,2
1443,4,2326,2076,0,2,3,3079,20,61,1,9,7,2083,485,146,146,0,146,146,146,0,1,0,1,2330,0,0,1,2
1444,5,704,686,0,2,3,1908,20,817,1,9,7,682,804,64,64,0,64,64,64,0,1,0,1,2429,0,0,1,2
1445,1,4109,4465,0,2,1,3626,25,900,7,526,7,4292,88,1780,706,213,750,175,745,4,3,201,108,865,770,423,1,0
1446,6,5690,3199,7,2,2,2522,25,901,6,124,6,3238,2233,2758,0,0,0,0,0,6,0,424,0,105,35,0,1,0
1447,6,5164,2673,7,2,1,1273,22,901,2,70,6,2573,1707,2440,0,0,0,0,0,2,0,63,0,33,28,0,1,0
1448,3,1841,1752,0,3,11,2360,26,697,1,16,3,1756,2845,1312,0,0,0,0,0,1,0,43,0,121,285,0,0,1
1449,4,2131,1937,0,2,3,3079,20,683,1,9,7,1946,290,218,218,0,218,218,218,0,1,0,1,2250,0,0,1,2
1450,4,2371,2105,0,2,3,3079,20,892,1,9,7,2104,530,114,114,0,114,114,114,0,1,0,1,2367,0,0,1,2
1451,1,4377,4733,0,2,0,3256,25,900,9,614,7,4926,359,2671,1479,746,1636,0,1615,5,4,252,110,245,79,252,1,0
1452,1,4101,4457,0,2,0,3207,25,900,7,510,7,4137,78,1499,1569,675,1553,124,1499,4,3,177,108,999,904,671,1,0
1453,5,582,567,0,2,3,1908,20,104,1,9,7,559,682,26,26,0,26,26,26,0,1,0,1,2480,0,0,1,2
1454,1,4658,5014,0,2,1,3719,25,900,9,686,7,4768,640,2167,2449,639,2408,1415,2381,5,4,382,110,515,388,155,1,0
1455,5,47,57,0,2,3,1908,20,281,1,9,7,42,147,41,41,0,41,41,41,0,1,0,1,2462,0,0,1,2
1456,1,4389,4745,0,2,0,3268,25,900,9,579,7,4938,371,2659,1466,732,1623,0,1602,5,4,207,110,257,89,266,1,0
1457,4,2684,2318,0,2,3,3079,20,154,1,9,7,2328,843,192,192,0,192,192,192,0,1,0,1,2278,0,0,1,2
1458,1,4421,4777,0,2,0,3300,25,900,9,663,7,4970,403,2627,1524,798,1681,0,1661,5,4,340,110,289,117,207,1,0
1459,6,5868,3377,7,2,1,1706,22,901,2,70,6,2900,2411,2474,0,0,0,0,0,2,0,63,0,29,24,0,1,0
1460,1,4098,4454,0,2,0,3204,25,900,7,493,7,4134,75,1502,1588,690,1570,153,1515,4,3,155,108,996,901,675,1,0
1461,7,6299,3790,0,3,0,591,25,901,9,92,3,3643,281,2293,2044,1137,2598,0,2144,9,0,71,0,372,556,0,1,0
1462,6,5728,3237,7,2,2,2613,25,901,6,124,6,3304,2271,2773,0,0,0,0,0,6,0,424,0,104,34,0,1,0
1463,6,5166,2675,7,2,1,1275,22,901,2,70,6,2575,1709,2439,0,0,0,0,0,2,0,63,0,33,28,0,1,0
1464,1,4638,4994,0,2,2,3960,20,900,9,300,7,4539,620,2047,18,23,71,0,71,5,4,242,81,614,426,310,1,0
1465,1,4740,5096,0,2,2,3972,20,900,9,364,7,4551,722,2008,92,74,288,0,284,5,4,320,81,625,439,501,1,0
1466,5,835,812,0,2,3,1908,20,294,1,9,7,807,935,356,364,0,381,404,376,0,1,0,1,2059,0,0,1,2
1467,7,6587,4052,0,3,0,945,25,901,8,86,3,3777,569,2227,1922,1253,2412,0,2041,8,0,66,0,351,514,0,1,0
1468,2,3071,5644,0,2,3,1143,20,372,5,66,7,5278,164,320,325,0,343,364,337,2,3,50,20,2215,1641,1392,1,3
1469,7,6335,3823,0,3,0,631,25,901,9,92,3,3659,317,2288,2069,1167,2651,0,2147,9,0,71,0,373,557,0,1,0
1470,4,1995,2501,0,2,5,4859,16,528,1,9,7,2518,158,0,19,16,37,0,37,1,0,30,0,0,0,0,1,2
1471,7,6066,3574,0,3,0,344,25,901,9,92,3,3542,48,2380,1991,1094,2459,0,2029,9,0,71,0,363,547,0,1,0
1472,4,2224,2009,0,2,3,3079,20,331,1,9,7,2000,383,127,127,0,127,127,127,0,1,0,1,2351,0,0,1,2
1473,3,1290,1201,0,3,2,2278,133,184,1,17,0,1204,1946,681,1007,0,871,784,881,0,1,12,5,1780,0,0,0,1
1474,6,5412,2921,6,2,0,153,20,901,8,104,7,3110,1955,2720,1118,231,1398,904,1156,5,3,86,12,109,32,17,1,0
1475,7,6392,3874,0,3,0,690,25,901,9,92,3,3684,374,2215,2064,1160,2637,0,2049,9,0,71,0,379,563,0,1,0
1476,1,4253,4619,0,2,2,3864,20,900,7,158,7,4228,242,1481,795,327,911,93,919,4,3,122,78,1017,922,563,1,0
1477,5,959,896,0,2,3,1908,20,725,1,9,7,897,1040,30,30,0,30,30,30,0,1,0,1,2476,0,0,1,2
1478,2,3154,5728,0,2,5,4148,17,600,1,11,7,5372,250,108,108,0,108,108,108,0,1,2,1,2374,0,0,1,3
1479,2,3794,6367,0,2,5,4461,17,600,1,11,7,6005,258,114,114,0,114,114,114,0,1,2,1,2367,0,0,1,3
1480,3,5,14,0,3,11,52,19,216,3,125,3,969,103,2838,77,13,154,61,93,3,0,427,0,11,15,0,0,1
1481,5,710,691,0,2,3,1908,20,811,1,9,7,685,810,67,67,0,67,67,67,0,1,0,1,2425,0,0,1,2
1482,2,3135,5709,0,2,2,2971,24,609,9,733,7,5355,231,598,742,0,640,671,634,5,4,507,32,2067,1550,1297,1,3
1483,0,4000,5466,0,2,3,2011,20,372,26,743,2,5120,115,952,2163,0,1713,1304,1690,13,15,460,130,1751,1405,1189,1,3
1484,7,6134,3641,0,3,0,415,25,901,9,92,3,3571,116,2336,2037,1138,2583,0,2169,9,0,71,0,368,552,0,1,0
1485,5,915,866,0,2,3,1908,20,180,1,9,7,863,998,14,14,0,14,14,14,0,1,0,1,2493,0,0,1,2
1486,1,4778,5134,0,2,2,4010,20,900,9,317,7,4589,760,1970,58,57,229,0,228,5,4,262,81,663,477,532,1,0
1487,7,6563,4030,0,3,0,908,25,901,8,86,3,3765,545,2233,1922,1254,2413,0,2041,8,0,66,0,351,514,0,1,0
1488,4,1963,1992,0,2,5,39,18,618,1,9,7,1974,121,0,4,3,7,0,7,1,0,30,0,0,0,0,1,2
1489,3,1568,1479,0,3,5,983,94,697,1,61,0,1485,1517,494,513,0,532,563,526,0,1,16,52,1886,0,0,0,1
1490,4,2474,2178,0,2,3,3079,20,977,1,9,7,2182,633,106,106,0,106,106,106,0,1,0,1,2377,0,0,1,2
1491,5,417,411,0,2,3,1908,20,365,1,9,7,410,517,135,135,0,135,135,135,0,1,0,1,2342,0,0,1,2
1492,6,5676,3185,7,2,2,2494,25,901,6,124,6,3226,2219,2762,0,0,0,0,0,6,0,424,0,105,35,0,1,0
1493,1,5007,5363,0,2,3,3726,20,900,9,405,7,4732,989,1810,1646,879,1813,0,1847,5,4,373,81,837,684,354,1,0
1494,1,4925,5281,0,2,3,3642,20,900,9,302,7,4666,907,1892,1708,1041,1999,0,1926,5,4,247,81,755,602,772,1,0
1495,2,3650,6224,0,2,5,4385,17,600,1,11,7,5862,74,200,200,0,200,200,200,0,1,2,1,2268,0,0,1,3
1496,6,5148,2657,7,2,3,4677,24,901,4,97,6,3499,1691,2787,591,283,885,0,895,3,1,74,1,35,22,0,1,0
1497,7,6442,3921,0,3,0,748,25,901,9,92,3,3708,424,2273,2014,1116,2524,0,2044,9,0,71,0,374,558,0,1,0
1498,6,5195,2704,7,2,1,1345,22,901,2,70,6,2618,1738,2445,0,0,0,0,0,2,0,63,0,33,28,0,1,0
1499,4,1991,2497,0,2,5,3368,16,528,1,9,7,2514,154,0,12,9,25,0,25,1,0,30,0,0,0,0,1,2
1500,5,280,280,0,2,3,1908,20,695,1,9,7,270,380,89,89,0,89,89,89,0,1,0,1,2395,0,0,1,2
1501,4,2847,2424,0,2,3,3079,20,314,1,9,7,2443,1006,133,133,0,133,133,133,0,1,0,1,2344,0,0,1,2
1502,1,4841,5197,0,2,1,3810,25,900,7,461,7,4858,823,2044,2279,1415,2285,155,2369,4,3,109,108,470,250,134,1,0
1503,6,5049,2558,7,2,3,4555,24,901,4,97,7,3402,1592,2792,550,237,845,0,848,3,1,74,1,35,22,0,1,0
1504,1,4954,5310,0,2,3,3671,20,900,9,217,7,4704,936,1863,1674,934,1917,0,1882,5,4,148,81,784,631,375,1,0
1505,6,5612,3121,7,2,1,1633,22,901,2,70,6,2870,2155,2485,0,0,0,0,0,2,0,63,0,28,23,0,1,0
1506,3,1397,1308,0,3,5,4840,48,697,1,131,0,1314,1185,768,1244,0,1203,1064,1204,0,1,4,100,1518,0,0,0,1
1507,5,706,688,0,2,3,1908,20,585,1,9,7,681,806,56,56,0,56,56,56,0,1,0,1,2440,0,0,1,2
1508,1,4435,4791,0,2,0,3315,25,900,9,558,7,4984,417,2613,1542,816,1701,0,1680,5,4,180,110,301,126,194,1,0
1509,5,327,325,0,2,3,1908,20,1007,1,9,7,316,427,17,17,0,17,17,17,0,1,0,1,2490,0,0,1,2
1510,2,2975,5548,0,2,3,1039,20,372,28,750,2,5207,66,1128,2421,0,2136,1425,2215,14,16,462,131,1630,1307,1077,1,3
1511,1,4942,5298,0,2,3,3659,20,900,9,392,7,4676,924,1875,1688,990,1974,0,1902,5,4,355,81,772,619,408,1,0
1512,5,287,287,0,2,3,1908,20,532,1,9,7,273,387,67,67,0,67,67,67,0,1,0,1,2425,0,0,1,2
1513,2,3896,6469,0,2,5,2942,18,600,1,11,7,6111,370,162,162,0,162,162,162,0,1,2,1,2314,0,0,1,3
1514,6,5280,2789,7,2,1,1394,22,901,3,85,7,2702,1823,2538,1060,527,1191,0,1193,2,1,63,1,65,25,0,1,0
1515,1,4546,4902,0,2,3,3548,20,900,9,387,7,4441,528,1623,1833,929,1849,830,1748,5,4,348,81,1228,1136,930,1,0
1516,6,5770,3279,7,2,2,2552,25,901,6,124,6,3282,2313,2749,0,0,0,0,0,6,0,424,0,106,36,0,1,0
1517,6,5083,2592,7,2,3,4608,24,901,3,95,6,3436,1626,2791,0,0,0,0,0,3,0,74,0,27,22,0,1,0
1518,5,343,341,0,2,3,1908,20,224,1,9,7,333,443,69,69,0,69,69,69,0,1,0,1,2422,0,0,1,2
1519,7,6498,3970,0,3,0,821,25,901,8,86,3,3734,480,2246,1926,1258,2420,0,2138,8,0,66,0,350,513,0,1,0
1520,7,6084,3592,0,3,0,363,25,901,9,92,3,3549,66,2351,1988,1091,2448,0,2029,9,0,71,0,368,552,0,1,0
1521,4,2410,2131,0,2,3,3079,20,890,1,9,7,2132,569,5,5,0,5,5,5,0,1,0,1,2504,0,0,1,2
1522,5,242,243,0,2,3,1908,20,76,1,9,7,232,342,30,30,0,30,30,30,0,1,0,1,2476,0,0,1,2
1523,7,6139,3646,0,3,0,421,25,901,9,92,3,3573,121,2334,2037,1138,2582,0,2170,9,0,71,0,368,552,0,1,0
1524,4,2670,2309,0,2,3,3079,20,758,1,9,7,2317,829,47,47,0,47,47,47,0,1,0,1,2455,0,0,1,2
1525,7,6423,3903,0,3,0,724,25,901,9,92,3,3698,405,2216,2004,1106,2495,0,2051,9,0,71,0,379,563,0,1,0
1526,0,3975,5442,0,2,3,1984,20,372,27,746,2,5087,89,991,2329,0,2035,1345,1963,14,15,462,130,1709,1369,1143,1,3
1527,2,3592,6165,0,2,5,4357,17,600,1,11,7,5805,831,176,176,0,176,176,176,0,1,2,1,2296,0,0,1,3
1528,5,264,264,0,2,3,1908,20,59,1,9,7,248,364,90,90,0,90,90,90,0,1,0,1,2394,0,0,1,2
1529,5,380,376,0,2,3,1908,20,419,1,9,7,366,480,19,19,0,19,19,19,0,1,0,1,2488,0,0,1,2
1530,7,6730,4177,0,3,0,1238,25,901,9,92,3,3885,712,2275,2110,1204,2762,0,2160,9,0,71,0,373,557,0,1,0
1531,3,1170,1081,0,3,2,2341,27,697,1,15,3,1083,2576,1076,0,0,0,0,0,1,0,41,0,524,709,0,0,1
1532,3,1799,1710,8,3,5,2994,84,697,1,60,0,1714,2797,847,1342,0,1291,1150,1348,0,1,29,42,1423,0,0,0,1
1533,1,4913,5269,0,2,3,3630,20,900,9,289,7,4654,895,1904,580,185,730,0,724,5,4,231,81,743,590,955,1,0
1534,1,4431,4787,0,2,0,3310,25,900,9,599,7,4980,413,2617,1535,811,1695,0,1674,5,4,234,110,298,124,199,1,0
1535,3,1909,1816,0,3,11,3014,26,697,1,16,3,1822,1468,1213,0,0,0,0,0,1,0,43,0,172,336,0,0,1
1536,7,6827,4265,0,3,0,1953,25,901,9,92,3,3943,809,2372,2060,1155,2628,0,2132,9,0,71,0,364,548,0,1,0
1537,4,2675,2312,0,2,3,3079,20,264,1,9,7,2323,834,182,182,0,182,182,182,0,1,0,1,2290,0,0,1,2
1538,5,20,30,0,2,3,1908,20,754,2,17,7,22,120,137,137,0,137,137,137,1,1,30,1,2423,1681,0,1,2
1539,3,1439,1352,0,3,5,93,31,697,1,114,0,1366,1230,836,1329,0,1280,1140,1338,0,1,13,89,1433,0,0,0,1
1540,1,4873,5229,0,2,2,4050,20,900,9,346,7,4628,855,1931,1939,1308,2191,0,2269,5,4,299,81,704,519,663,1,0
1541,4,2704,2332,0,2,3,3079,20,54,1,9,7,2341,863,24,24,0,24,24,24,0,1,0,1,2482,0,0,1,2
1542,6,5090,2599,7,2,3,4619,24,901,4,97,6,3475,1633,2794,541,220,832,0,830,3,1,74,1,35,22,0,1,0
1543,4,2717,2341,0,2,3,3079,20,14,1,9,7,2351,876,69,69,0,69,69,69,0,1,0,1,2422,0,0,1,2
1544,6,5777,3286,7,2,2,2567,25,901,6,124,6,3348,2320,2782,0,0,0,0,0,6,0,424,0,103,33,0,1,0
1545,3,1628,1539,0,3,0,4090,130,699,0,0,3,1545,2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1546,1,4395,4751,0,2,0,3274,25,900,9,604,7,4944,377,2653,1461,727,1618,0,1597,5,4,241,110,263,94,274,1,0
1547,2,3209,5784,0,2,5,4174,17,600,1,11,7,5421,309,138,138,0,138,138,138,0,1,2,1,2338,0,0,1,3
1548,2,3056,5629,0,2,3,1127,20,372,5,66,7,5260,149,321,326,0,344,365,338,2,3,50,20,2214,1640,1391,1,3
1549,0,3997,5463,0,2,3,2007,20,372,26,743,2,5114,110,961,2182,0,1738,1315,1775,13,15,460,130,1736,1395,1178,1,3
1550,2,3414,5987,0,2,2,1505,24,609,9,733,7,5626,555,580,662,0,622,650,616,5,4,507,32,2087,1568,1316,1,3
1551,5,957,894,0,2,3,1908,20,318,1,9,7,895,1038,176,176,0,176,176,176,0,1,0,1,2296,0,0,1,2
1552,7,6460,3936,0,3,0,772,25,901,9,92,3,3716,442,2268,2013,1114,2519,0,2045,9,0,71,0,374,558,0,1,0
1553,1,4772,5128,0,2,2,4004,20,900,9,273,7,4583,754,1976,72,65,259,0,256,5,4,214,81,657,471,516,1,0
1554,1,4793,5149,0,2,1,3788,25,900,7,484,7,4836,775,2099,2225,1359,2230,166,2310,4,3,143,108,451,231,97,1,0
1555,4,2907,2467,0,2,3,3079,20,122,1,9,7,2483,1066,70,70,0,70,70,70,0,1,0,1,2420,0,0,1,2
1556,1,4054,4410,0,2,0,3158,25,900,7,444,7,4090,31,1546,2156,1295,2162,0,2241,4,3,82,108,952,857,845,1,0
1557,5,888,845,0,2,5,24,18,533,1,9,7,831,27,0,11,8,22,0,22,1,0,30,0,0,0,0,1,2
1558,7,6633,4090,0,3,0,1008,25,901,9,92,3,3804,615,2262,2018,1122,2533,0,2089,9,0,71,0,376,560,0,1,0
1559,6,5587,3096,7,2,1,1578,22,901,2,70,6,2846,2130,2451,0,0,0,0,0,2,0,63,0,31,26,0,1,0
1560,4,2077,1899,0,2,3,3079,20,442,1,9,7,1897,236,122,122,0,122,122,122,0,1,0,1,2358,0,0,1,2
1561,1,5018,5374,0,2,3,3737,20,900,9,322,7,4743,1000,1799,1620,851,1753,0,1811,5,4,268,81,848,695,321,1,0
1562,3,1751,1662,0,3,11,4545,26,697,1,16,3,1665,2729,1289,0,0,0,0,0,1,0,43,0,128,292,0,0,1
1563,0,3982,5428,0,2,3,1967,20,372,30,754,2,5079,74,1346,2281,1382,2286,414,2356,15,17,469,134,1502,1261,1033,1,3
1564,7,6791,4232,0,3,0,1826,25,901,9,92,3,3923,773,2355,2075,1163,2668,0,2069,9,0,71,0,368,552,0,1,0
1565,2,3076,5649,0,2,5,4127,17,600,1,11,7,5280,169,239,239,0,241,239,240,0,1,2,1,2228,0,0,1,3
1566,6,5658,3167,7,2,1,1667,22,901,3,85,7,2945,2201,2487,857,378,984,0,972,2,1,63,1,94,23,0,1,0
1567,6,5270,2779,7,2,1,1374,22,901,3,85,7,2692,1813,2505,903,407,1014,0,1002,2,1,63,1,87,25,0,1,0
1568,5,573,560,0,2,3,1908,20,448,1,9,7,551,673,18,18,0,18,18,18,0,1,0,1,2489,0,0,1,2
1569,2,3574,6147,0,2,5,4348,17,600,1,11,7,5785,811,143,143,0,143,143,143,0,1,2,1,2333,0,0,1,3
1570,1,4860,5216,0,2,1,3830,25,900,7,625,7,4877,842,2025,2154,1294,2161,126,2240,4,3,328,108,490,269,128,1,0
1571,5,943,886,0,2,3,1908,20,399,1,9,7,880,1024,38,38,0,38,38,38,0,1,0,1,2466,0,0,1,2
1572,2,3553,6126,0,2,5,2776,18,600,1,11,7,5764,735,153,153,0,153,153,153,0,1,2,1,2323,0,0,1,3
