,subcategory ,pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category
1862,5,25396,23747,0,5,8,15850,34,1212,1,27,8,19984,1527,50,50,0,50,50,50,0,1,1,2,59261,0,0,1,3
1863,7,149235,104316,0,6,7,22464,39,6775,4,94,4,98478,61139,55580,46993,38317,59205,0,55418,4,0,119,0,9618,17286,0,1,1
1864,1,127003,149762,0,5,5,40151,34,6776,9,1031,8,137273,8823,39684,184,260,552,0,552,5,4,634,213,36291,31085,29100,1,1
1865,7,140595,96825,0,6,5,46955,37,6775,5,117,4,97913,52499,58236,42905,33872,54360,0,48163,5,0,142,0,12749,21695,0,1,1
1866,4,76963,66596,0,5,5,55950,37,2935,1,27,8,64719,24390,1154,1154,0,1154,1154,1154,0,1,1,2,57046,0,0,1,3
1867,6,215671,167207,8,5,5,56459,34,6775,5,194,8,153731,6326,24082,20097,15777,30544,6728,29131,3,2,174,14,32036,27304,7550,1,0
1868,5,35940,32836,0,5,7,2310,34,6992,1,27,8,28840,7338,1365,1365,0,1365,1365,1365,0,1,1,2,56780,0,0,1,3
1869,6,247270,197890,0,5,8,56410,34,6775,3,147,8,190798,37925,40600,13361,10711,18107,0,18018,2,1,145,2,15471,14327,0,1,0
1870,4,62498,54467,0,5,8,36828,39,6901,1,27,8,51186,9793,128,128,0,128,128,128,0,1,1,2,58889,0,0,1,3
1871,6,224706,176065,8,5,5,809,34,6775,5,194,8,160098,15361,27718,18614,14201,26446,8432,24958,3,2,174,14,31615,26825,6624,1,0
1872,4,57408,50249,0,5,8,17647,37,5767,0,0,7,46195,4695,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
1873,7,175560,120760,0,6,5,7241,37,6775,5,117,4,108921,87464,51226,43371,34355,55551,0,49126,5,0,142,0,15970,24433,0,1,1
1874,7,170814,117150,0,6,8,32628,40,6775,4,94,4,116890,82718,57166,39385,35302,51233,0,51511,4,0,119,0,9576,16887,0,1,1
1875,1,196610,218312,0,5,6,20293,34,6776,9,946,8,201841,7910,66770,20,36,82,0,82,5,4,549,213,18438,13076,15617,1,0
1876,7,164694,113734,0,6,7,31142,39,6775,4,94,4,103252,76598,53254,45905,37373,57101,0,53759,4,0,119,0,10852,18557,0,1,1
1877,7,167480,115088,0,6,5,4029,37,6775,5,117,4,105948,79384,53259,43064,34064,54794,0,48752,5,0,142,0,15285,23315,0,1,1
1878,1,196832,218533,0,5,6,21033,34,6776,9,1127,8,202058,8131,47337,8073,6578,13930,0,13850,5,4,730,213,31274,25911,18155,1,0
1879,4,96578,83575,0,5,7,31994,37,3793,1,27,8,83196,44229,465,465,0,465,465,465,0,1,1,2,58125,0,0,1,3
1880,5,8651,7709,11,6,8,23279,34,3061,0,0,4,6066,8904,53,53,0,53,53,53,0,0,1,0,0,0,0,1,3
1881,7,163400,113057,0,6,5,2477,37,6775,5,117,4,104806,75304,53601,43267,34253,55346,0,48963,5,0,142,0,14403,23183,0,1,1
1882,4,61792,53831,0,5,5,56830,39,1368,1,27,8,50551,9087,351,351,0,351,351,351,0,1,1,2,58298,0,0,1,3
1883,7,158151,110248,0,6,5,547,37,6775,5,117,4,103010,70055,54337,42838,33794,54186,0,48374,5,0,142,0,14037,23055,0,1,1
1884,7,149640,104698,0,6,5,58241,37,6775,5,117,4,100354,61544,56669,43062,34033,54791,0,48004,5,0,142,0,13374,22202,0,1,1
1885,4,87534,76307,0,5,6,56931,40,6440,1,27,8,75182,35050,1603,1605,0,1605,1604,1605,0,1,1,2,56371,0,0,1,3
1886,1,208350,230052,0,5,7,52212,40,6775,9,1585,3,212982,3534,86349,12268,10408,18187,0,18141,5,4,560,321,3589,2311,13410,1,0
1887,6,250778,201398,10,5,8,57543,34,6775,1,97,7,191558,41433,40388,0,0,0,0,0,1,0,121,0,2428,3708,0,1,0
1888,4,60899,53047,0,5,5,32277,37,2215,1,27,8,49714,8187,3502,3702,0,3638,3566,3635,0,1,1,2,53537,0,0,1,3
1889,7,172758,118487,0,6,5,6181,37,6775,5,117,4,107907,84662,51728,43508,34501,55875,0,49271,5,0,142,0,15645,24285,0,1,1
1890,5,16355,15113,0,5,6,24949,34,1413,1,27,8,11302,16963,40,40,0,40,40,40,0,1,1,2,59306,0,0,1,3
1891,4,59238,51714,0,5,6,32061,37,6558,1,27,8,48073,6526,4176,4414,0,4378,4263,4370,0,1,1,2,52704,0,0,1,3
1892,6,258562,209182,10,5,8,59418,34,6775,3,147,8,193935,49217,41704,17532,14477,24522,0,24398,2,1,145,2,15104,13815,0,1,0
1893,4,58463,51098,0,5,7,54932,37,2578,1,27,8,47310,5751,3101,3301,0,3237,3165,3234,0,1,1,2,53976,0,0,1,3
1894,5,39230,35263,0,5,8,52404,37,1669,1,27,8,31668,10618,276,276,0,276,276,276,0,1,1,2,58504,0,0,1,3
1895,5,18282,16742,0,5,5,45878,34,2004,1,27,8,12913,18898,617,617,0,617,617,617,0,1,1,2,57875,0,0,1,3
1896,3,105279,93150,0,6,6,41128,284,5150,1,64,1,93237,213,8093,22379,0,23024,12788,22790,0,1,9,21,43888,0,0,0,2
1897,5,28193,26542,0,5,8,28662,34,1212,1,27,8,22780,4489,49,49,0,49,49,49,0,1,1,2,59263,0,0,1,3
1898,4,82820,71981,0,5,8,50585,39,3396,1,27,8,70493,30285,46,46,0,46,46,46,0,1,1,2,59281,0,0,1,3
1899,5,20924,19273,0,5,6,25926,34,3030,12,580,3,15515,21525,9840,25184,0,27689,14656,26932,6,6,250,181,48885,40830,34121,1,3
1900,2,107927,232434,0,5,10,51150,30,3973,1,34,8,215318,505,145,145,0,145,145,145,0,1,8,2,58827,0,0,1,4
1901,6,247211,197832,10,5,5,9880,34,6775,3,147,8,175439,37866,32840,22042,17472,33624,0,31950,2,1,145,2,19893,18785,0,1,0
1902,5,8916,7974,0,6,8,23279,34,2027,0,0,4,6218,9186,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
1903,4,81809,70970,0,5,5,48232,39,1304,1,27,8,69499,29273,77,77,0,77,77,77,0,1,1,2,59124,0,0,1,3
1904,7,150249,105243,0,6,5,58470,37,6775,5,117,4,100542,62153,56354,43049,34024,54755,0,48021,5,0,142,0,13379,22393,0,1,1
1905,7,171137,117438,0,6,7,34538,39,6775,4,94,4,105082,83041,51542,45614,37130,56536,0,53015,4,0,119,0,10912,19080,0,1,1
1906,7,188551,130515,0,6,8,42010,40,6775,3,69,4,96537,100455,46343,41954,38547,52307,0,52641,3,0,92,0,9160,15524,0,1,1
1907,6,247102,197733,10,5,5,9807,34,6775,3,147,8,175343,37757,32817,22045,17475,33627,0,31953,2,1,145,2,19894,18785,0,1,0
1908,1,209012,230714,0,5,7,53442,40,6775,9,1522,8,213634,4647,69965,30096,21776,39291,0,37011,5,4,497,321,15440,10593,11682,1,0
1909,5,24041,22403,0,5,5,14022,34,1212,1,27,8,18643,109,16,16,0,16,16,16,0,1,1,2,59429,0,0,1,3
1910,5,32362,29684,0,5,6,12192,34,1212,0,0,8,25890,3706,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
1911,6,238772,189697,8,5,7,28014,34,6775,5,194,8,186417,29427,39331,23646,14117,34713,11732,30856,3,2,174,14,29387,25728,5282,1,0
1912,1,109309,132071,6,5,5,45299,40,6775,12,2276,8,121308,852,73237,26819,19036,37309,0,34566,8,4,1276,321,19952,18967,5124,1,1
1913,6,250764,201384,10,5,8,57515,34,6775,1,97,7,191481,41419,40377,0,0,0,0,0,1,0,121,0,2429,3709,0,1,0
1914,3,259896,210513,0,6,12,58481,37,6776,676,4849,4,194587,1160,59009,49401,29251,62808,20901,58296,666,0,3888,0,50358,43021,0,0,2
1915,1,206376,228121,5,5,7,47879,40,6775,16,2588,8,211059,1002,88231,36232,32369,48787,0,47286,11,5,1526,335,7229,6931,8097,1,0
1916,7,166788,114789,0,6,8,30410,40,6775,4,94,4,116282,78692,57962,39444,35394,51403,0,51681,4,0,119,0,9220,15869,0,1,1
1917,4,88582,77197,0,5,6,25033,34,2985,1,27,8,76153,36193,1,1,0,1,1,1,0,1,1,2,59454,0,0,1,3
1918,4,94083,81566,0,5,8,56920,37,2618,1,27,8,80739,41733,12366,30672,0,35205,17289,33011,0,1,1,2,41895,0,0,1,3
1919,1,194173,215874,0,5,6,55244,34,6776,9,997,8,199562,4952,68729,4399,3552,8840,0,8794,5,4,600,213,16639,11546,27655,1,0
1920,3,189388,131088,0,6,12,58480,37,6775,821,5010,4,120094,1033,66237,49372,32623,63160,17939,58705,804,0,4104,0,50480,43241,0,0,2
1921,1,193683,215384,0,5,7,36348,40,6776,7,1402,8,198241,4462,14886,47839,0,48852,21795,47402,4,3,443,311,41528,36117,29189,1,0
1922,4,90373,78334,0,5,8,40582,34,1480,1,27,8,77275,37984,25,25,0,25,25,25,0,1,1,2,59399,0,0,1,3
1923,6,218540,169911,0,5,5,58223,34,6775,3,147,8,153342,9195,23709,5665,3472,8438,0,8397,2,1,145,2,21887,20463,0,1,0
1924,4,83100,72261,0,5,8,50585,39,1392,1,27,8,70773,30566,131,131,0,131,131,131,0,1,1,2,58880,0,0,1,3
1925,4,70396,61317,0,5,8,36184,40,1211,1,34,8,58990,17711,45,45,0,45,45,45,0,1,8,2,59285,0,0,1,3
1926,4,56159,49170,0,5,6,22812,34,1251,1,27,8,45119,3438,51,51,0,51,51,51,0,1,1,2,59255,0,0,1,3
1927,4,62161,54194,0,5,7,51092,39,1508,1,27,8,50920,9456,618,618,0,618,618,618,0,1,1,2,57874,0,0,1,3
1928,7,157847,110103,11,6,7,27325,39,6775,4,94,4,101060,69751,54098,47369,36901,59923,10790,55248,4,0,119,0,10196,17701,0,1,1
1929,5,41465,37107,0,5,5,19214,37,1413,1,27,8,33896,12856,1141,1141,0,1141,1141,1141,0,1,1,2,57063,0,0,1,3
1930,7,180139,124550,0,6,8,37667,40,6775,4,94,4,118539,92043,54395,39682,35778,52032,0,52366,4,0,119,0,9902,17480,0,1,1
1931,7,165383,114141,0,6,7,31644,39,6775,4,94,4,103572,77287,53245,46302,37670,57869,0,53682,4,0,119,0,10853,18570,0,1,1
1932,4,71241,61977,0,5,8,54770,34,1401,1,27,8,59668,18629,109,109,0,109,109,109,0,1,1,2,58962,0,0,1,3
1933,6,251934,202554,0,5,8,57764,34,6775,3,147,8,191675,42589,40346,13725,11116,18602,0,18600,2,1,145,2,15596,14342,0,1,0
1934,7,185345,127912,0,6,5,11158,37,6775,5,117,4,111839,97249,49399,48693,21056,60734,22048,55772,5,0,142,0,17182,24994,0,1,1
1935,4,100839,87698,0,5,7,43849,39,5131,1,27,8,87316,48529,46,46,0,46,46,46,0,1,1,2,59281,0,0,1,3
1936,5,19200,17549,0,5,5,55387,34,1465,24,2566,8,13784,19801,12685,33456,0,35951,17718,33647,13,11,1033,508,46603,38949,32282,1,3
1937,6,244543,195274,10,5,6,4811,34,6775,1,97,7,177295,35198,35186,0,0,0,0,0,1,0,121,0,3712,5755,0,1,0
1938,1,204795,226497,0,5,7,44901,40,6776,9,1497,8,209492,6568,84328,25,43,100,0,100,5,4,472,321,4776,2931,705,1,0
1939,6,229324,180509,8,5,6,59623,34,6775,5,194,8,171583,19979,34232,18690,13815,26546,9657,24756,3,2,174,14,30935,26468,6436,1,0
1940,6,227063,178380,0,5,6,58430,34,6775,3,147,8,166661,17718,31056,6847,4264,9855,0,9810,2,1,145,2,19992,19119,0,1,0
1941,7,171086,117390,0,6,6,28073,34,6775,22,728,4,117804,82990,57527,47959,34693,61848,0,56953,22,0,1002,0,38397,36041,0,1,1
1942,7,175271,120499,0,6,7,36860,39,6775,4,94,4,106447,87175,50732,46047,37534,57396,0,54465,4,0,119,0,10945,19429,0,1,1
1943,5,44562,40051,11,6,5,35391,37,2925,0,0,4,36182,16074,177,177,0,177,177,177,0,0,1,0,0,0,0,1,3
1944,5,17142,15836,0,5,6,24949,34,5835,1,27,8,12008,17750,31,31,0,31,31,31,0,1,1,2,59376,0,0,1,3
1945,1,108513,131276,0,5,5,44981,40,6775,7,1363,8,120277,57,19604,33676,24494,41342,121,39088,4,3,404,311,37530,32258,24010,1,1
1946,4,85990,74871,0,5,8,36469,40,6291,1,27,8,73642,33506,1004,1004,0,1004,1004,1004,0,1,1,2,57249,0,0,1,3
1947,5,35995,32876,0,5,7,2310,34,7098,1,27,8,28858,7393,1042,1042,0,1042,1042,1042,0,1,1,2,57203,0,0,1,3
1948,7,188382,130418,11,6,7,43818,39,6775,4,94,4,111057,100286,48009,46891,36634,59004,10932,53156,4,0,119,0,11314,20436,0,1,1
1949,4,89237,77615,0,5,6,25033,34,3813,1,27,8,76596,36848,83,83,0,83,83,83,0,1,1,2,59098,0,0,1,3
1950,4,87904,76649,0,5,6,30425,40,4670,5,150,8,75567,35429,1574,1574,0,1575,1574,1575,2,3,87,40,58370,46007,38012,1,3
1951,1,129723,152480,0,5,5,45572,34,6776,9,1129,8,140354,11841,51733,20,35,81,0,81,5,4,732,213,29336,24283,21531,1,1
1952,4,65767,57682,0,5,7,45436,39,4428,8,227,3,54429,13030,15153,19213,15666,29199,1507,28154,4,4,139,70,41049,35241,29498,1,3
1953,6,226879,178214,0,5,5,2058,34,6775,3,147,8,158343,17534,25487,7539,4834,10771,0,10724,2,1,145,2,21118,20029,0,1,0
1954,7,174831,120100,0,6,8,34693,40,6775,4,94,4,117512,86735,55445,39403,35331,51291,0,51569,4,0,119,0,9646,17293,0,1,1
1955,6,251495,202115,10,5,7,57787,34,6775,1,97,7,185879,42150,37293,0,0,0,0,0,1,0,121,0,3103,5641,0,1,0
1956,5,22339,20689,0,5,8,47883,34,3031,12,580,3,16931,22942,10671,26016,0,28525,15486,27771,6,6,250,181,48049,39994,33287,1,3
1957,7,172078,118055,0,6,8,33358,40,6775,4,94,4,117095,83982,56917,39733,35846,52170,0,52504,4,0,119,0,9586,17045,0,1,1
1958,1,201759,223461,0,5,8,38894,40,6776,9,1524,8,207564,2888,77878,110,191,441,0,441,5,4,499,321,8392,5204,3660,1,0
1959,6,249878,200498,10,5,6,6121,34,6775,1,97,7,178919,40533,35042,0,0,0,0,0,1,0,121,0,3722,5776,0,1,0
1960,5,23233,21582,0,5,7,22936,34,3031,12,580,3,17826,23836,9370,24714,0,27219,14186,26462,6,6,250,181,49359,41303,34594,1,3
1961,6,214396,165932,0,5,6,8542,34,6775,3,147,8,157111,5051,28215,6389,3946,9235,0,9191,2,1,145,2,20726,19462,0,1,0
1962,1,116032,138794,0,5,6,49237,40,6775,9,1629,3,128362,8126,91353,30567,22504,40118,0,37853,5,4,604,321,1804,1446,11386,1,1
1963,5,49643,44992,0,5,7,45593,34,1370,1,34,8,39788,21364,12,12,0,12,12,12,0,1,8,2,59433,0,0,1,3
1964,6,224925,176284,8,5,6,57326,34,6775,5,194,8,167615,15580,32632,15836,10910,21464,8510,20619,3,2,174,14,31146,26593,6284,1,0
1965,7,167777,115225,0,6,7,32909,39,6775,4,94,4,104218,79681,53063,46236,37609,57761,0,53636,4,0,119,0,10870,18636,0,1,1
1966,6,229151,180336,0,5,5,3259,34,6775,3,147,8,160918,19806,26070,8196,5331,11586,0,11536,2,1,145,2,21032,19933,0,1,0
1967,4,76014,65723,0,5,6,38128,37,1364,1,27,8,63770,23441,652,652,0,652,652,652,0,1,1,2,57826,0,0,1,3
1968,5,44233,39722,11,6,5,35393,37,3754,0,0,4,35992,15722,207,207,0,207,207,207,0,0,1,0,0,0,0,1,3
1969,1,110918,133680,0,5,7,48994,34,6775,9,997,8,122267,2461,61868,83,118,250,0,250,5,4,600,213,24145,17348,28534,1,1
1970,7,188523,130493,0,6,7,44044,39,6775,4,94,4,111213,100427,48019,45985,37386,57270,0,53221,4,0,119,0,11313,20424,0,1,1
1971,5,42272,37793,0,5,5,19214,37,2743,1,27,8,34698,13663,3755,3955,0,3891,3819,3888,0,1,1,2,53232,0,0,1,3
1972,7,181618,125337,0,6,7,40271,39,6775,4,94,4,108940,93522,49508,46136,37532,57571,0,53642,4,0,119,0,11125,20126,0,1,1
1973,7,141965,98052,0,6,6,41137,34,6775,23,788,4,119223,53869,60708,48278,26272,62115,20990,56020,23,0,1031,0,36824,35681,0,1,1
1974,5,47207,42696,11,6,8,50437,37,2239,0,0,4,37711,18891,204,204,0,204,204,204,0,0,1,0,0,0,0,1,3
1975,4,69070,60362,0,5,7,29697,40,2316,9,315,8,57660,16377,6419,9268,0,8629,7667,8588,5,4,154,104,56591,45429,37270,1,3
1976,7,158213,110277,0,6,5,610,37,6775,5,117,4,103134,70117,54360,43185,34170,55125,0,48806,5,0,142,0,14035,23053,0,1,1
1977,4,98379,85230,0,5,6,49189,39,3732,0,0,7,84857,46067,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
1978,6,212750,164286,0,5,5,37743,34,6775,3,147,8,150529,3405,22109,1684,1282,3100,0,3097,2,1,145,2,23707,21247,0,1,0
1979,4,103197,89649,0,5,8,52944,40,6341,1,27,8,89641,50939,477,477,0,477,477,477,0,1,1,2,58108,0,0,1,3
1980,4,61267,53341,0,5,8,36828,39,7001,1,27,8,50049,8561,185,185,0,185,185,185,0,1,1,2,58718,0,0,1,3
1981,5,18004,16552,0,5,5,45878,34,6275,1,27,8,12723,18620,429,429,0,429,429,429,0,1,1,2,58174,0,0,1,3
1982,6,243832,194563,10,5,8,48066,34,6775,1,97,7,189982,34487,40754,0,0,0,0,0,1,0,121,0,2376,3686,0,1,0
1983,5,42385,37888,11,6,8,50437,37,2435,0,0,4,34806,13780,308,308,0,308,308,308,0,0,1,0,0,0,0,1,3
1984,7,147732,102966,0,6,8,19666,40,6775,4,94,4,113456,59636,59721,39578,35623,51739,0,52020,4,0,119,0,9006,14815,0,1,1
1985,7,176929,121931,0,6,7,37673,39,6775,4,94,4,107016,88833,50500,45658,37170,56618,0,53243,4,0,119,0,11070,19487,0,1,1
1986,1,203653,225355,0,5,8,39866,40,6776,9,1553,3,209191,5130,94125,25,43,99,0,99,5,4,528,321,1261,1168,5216,1,0
1987,4,73547,63711,0,5,5,56752,34,3021,1,27,8,61458,20935,2177,2311,0,2246,2208,2247,0,1,1,2,55189,0,0,1,3
1988,7,155150,108774,0,6,8,23801,40,6775,4,94,4,114512,67054,58818,39517,35513,51577,0,51858,4,0,119,0,9098,15356,0,1,1
1989,7,156012,109205,0,6,5,60419,37,6775,5,117,4,102425,67916,54652,43137,34116,54998,0,48304,5,0,142,0,13747,22975,0,1,1
1990,4,80732,69887,0,5,7,52414,39,1306,1,27,8,68417,28196,27,27,0,27,27,27,0,1,1,2,59391,0,0,1,3
1991,7,188087,130225,0,6,8,41882,40,6775,3,69,4,96499,99991,46374,41876,37932,51113,0,51389,3,0,92,0,9153,15512,0,1,1
1992,7,156486,109437,0,6,5,12,37,6775,5,117,4,102558,68390,54608,43167,34162,55069,0,48776,5,0,142,0,13749,23030,0,1,1
1993,4,68213,59769,0,5,7,22181,40,1470,1,27,8,56806,15520,1094,1094,0,1094,1094,1094,0,1,1,2,57116,0,0,1,3
1994,6,214694,166230,0,5,6,9516,34,6775,3,147,8,157239,5349,28116,5476,3352,8237,0,8197,2,1,145,2,20736,19467,0,1,0
1995,4,97148,84085,0,5,6,49189,39,1597,0,0,7,83713,44835,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
1996,6,247378,197998,8,5,6,5532,34,6775,5,194,8,181037,38033,36923,23906,15016,34934,11589,31444,3,2,174,14,30592,26134,5989,1,0
1997,4,77752,67224,0,5,8,53322,37,3243,1,27,8,65498,25179,1320,1320,0,1320,1320,1320,0,1,1,2,56834,0,0,1,3
1998,5,4646,3699,0,6,6,20700,34,4536,0,67,4,3751,4659,0,0,0,0,0,0,0,0,90,0,0,0,0,1,3
1999,3,138713,95206,0,5,12,58481,37,6776,1148,5348,1,95325,178,81900,50583,18499,63824,22549,59271,1040,0,4430,0,50376,43050,0,0,2
2000,5,28689,27046,0,5,5,32310,34,1212,1,27,8,23291,20,59,59,0,59,59,59,0,1,1,2,59218,0,0,1,3
2001,1,126744,149501,0,5,5,39332,34,6776,9,988,8,137030,8562,61698,1003,1332,3742,0,3739,5,4,591,213,24302,17512,15618,1,1
2002,1,113998,136760,0,5,5,46556,40,6775,9,1712,8,126511,5568,83712,8676,7351,15665,0,15567,5,4,687,321,5021,3072,2114,1,1
2003,6,215505,167041,8,5,5,56254,34,6775,5,194,8,153443,6160,23946,18769,15046,26685,5442,25729,3,2,174,14,32045,27314,7209,1,0
2004,5,37405,34179,10,5,5,14627,34,7124,5,117,8,30536,8861,4171,2288,1530,4373,326,4076,2,3,67,28,57381,45541,37677,1,3
2005,6,219933,171304,0,5,6,35173,34,6775,3,147,8,161339,10588,29742,4126,2484,6734,0,6693,2,1,145,2,20225,19342,0,1,0
2006,4,97294,84225,0,5,6,49191,39,3776,1,27,8,83858,44981,377,377,0,377,377,377,0,1,1,2,58256,0,0,1,3
2007,7,182523,125834,0,6,5,10076,37,6775,5,117,4,111412,94427,49964,48873,23776,61017,22201,57198,5,0,142,0,16283,24822,0,1,1
2008,7,163304,113011,0,6,8,28530,40,6775,4,94,4,115782,75208,58632,39481,35458,51500,0,51780,4,0,119,0,9200,15555,0,1,1
2009,4,76936,66575,0,5,5,55950,37,4552,1,27,8,64695,24363,3739,3939,0,3875,3803,3872,0,1,1,2,53250,0,0,1,3
2010,1,193118,214820,0,5,6,54124,34,6776,9,929,8,198435,3599,63803,10365,7799,16181,0,15703,5,4,532,213,22349,15917,28035,1,0
2011,4,81350,70511,0,5,5,48232,39,5141,1,27,8,69040,28814,34,34,0,34,34,34,0,1,1,2,59358,0,0,1,3
2012,5,9594,8647,0,1,10,5,29,660,0,4,10,6610,9903,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3
2013,1,120395,143148,0,5,7,25040,34,6775,9,939,8,131285,852,67971,8530,7100,15202,0,15109,5,4,542,213,17308,12121,18962,1,1
2014,1,200426,222128,0,5,6,28077,34,6776,9,941,8,205363,1555,75251,18,31,71,0,71,5,4,544,213,10562,6782,14557,1,0
2015,7,144504,100341,0,6,5,56183,37,6775,5,117,4,98720,56408,57811,42894,33856,54333,0,47798,5,0,142,0,13153,21921,0,1,1
2016,7,153062,107396,0,6,5,59372,37,6775,5,117,4,101481,64966,55206,43044,34042,54745,0,48652,5,0,142,0,13559,22909,0,1,1
2017,3,105573,93444,0,6,16,41410,41,5150,3,112,4,93562,35828,66767,0,0,0,0,0,3,0,139,0,2993,5500,0,0,2
2018,7,157252,109810,0,6,7,26965,39,6775,4,94,4,100813,69156,54179,46634,38066,58492,0,55295,4,0,119,0,10122,17681,0,1,1
2019,4,99061,85917,0,5,6,49189,39,1440,1,27,8,85544,46749,141,141,0,141,141,141,0,1,1,2,58843,0,0,1,3
2020,1,122336,145093,0,5,7,29326,34,6776,9,1060,8,132668,3536,7109,13530,0,14953,10627,14919,5,4,663,213,52645,43847,35466,1,1
2021,5,38744,34805,0,5,7,46309,37,1415,0,0,7,31154,10128,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
2022,5,12676,11729,0,6,6,20687,34,2244,0,0,4,8395,13182,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
2023,4,90860,78809,0,5,8,40582,34,5956,1,27,8,77750,38471,28,28,0,28,28,28,0,1,1,2,59387,0,0,1,3
2024,5,8553,7611,0,1,10,5,30,1085,0,4,10,6009,8800,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3
2025,1,208815,230516,0,5,7,53027,40,6775,9,1705,8,213446,3999,69396,13561,13047,22090,0,21938,5,4,680,321,16003,11024,13333,1,0
2026,5,9386,8439,0,1,10,5,29,636,0,4,10,6490,9683,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3
2027,1,126700,149457,0,5,5,39192,34,6776,9,1042,8,136987,8518,61750,87,123,260,0,260,5,4,645,213,24253,17457,28983,1,1
2028,5,12280,11333,11,6,8,23279,34,2020,0,0,4,8165,12762,34,34,0,34,34,34,0,0,1,0,0,0,0,1,3
2029,7,185642,128184,0,6,7,42414,39,6775,4,94,4,110150,97546,48439,45822,37367,56933,0,54223,4,0,119,0,11285,20345,0,1,1
2030,4,94948,82343,0,5,7,31994,37,1817,1,27,8,81594,42599,3545,3745,0,3681,3609,3678,0,1,1,2,53474,0,0,1,3
2031,1,112380,135142,0,5,7,51196,34,6775,9,994,8,123307,3923,52480,22,37,86,0,86,5,4,597,213,28841,23838,15721,1,1
2032,4,56633,49610,0,5,6,22812,34,7057,1,27,8,45542,3912,135,135,0,135,135,135,0,1,1,2,58864,0,0,1,3
2033,1,193500,215202,10,5,6,54817,34,6776,13,2469,8,198806,4280,45555,33772,27059,43366,0,41156,9,4,1646,213,36628,33462,25731,1,0
2034,7,167406,115053,0,6,8,30807,40,6775,4,94,4,116381,79310,57839,39426,35366,51346,0,51624,4,0,119,0,9225,16181,0,1,1
2035,7,182731,125945,0,6,7,40824,39,6775,4,94,4,109217,94635,49271,46095,37554,57489,0,54807,4,0,119,0,11255,20190,0,1,1
2036,1,196328,218030,0,5,5,33912,40,6776,9,1807,8,201396,7628,52627,44964,29600,52766,19589,46871,5,4,782,321,28739,23744,10647,1,0
2037,7,148413,103585,0,6,5,57778,37,6775,5,117,4,99905,60317,57027,43081,34055,54836,0,48369,5,0,142,0,13356,22032,0,1,1
2038,6,251833,202453,10,5,5,11508,34,6775,1,97,7,174120,42488,29631,0,0,0,0,0,1,0,121,0,3973,5889,0,1,0
2039,6,226198,177551,0,5,5,1589,34,6775,3,147,8,157615,16853,25386,7322,4649,10484,0,10439,2,1,145,2,21138,20093,0,1,0
2040,6,231170,182303,0,5,5,4501,34,6775,3,147,8,162907,21825,26235,7991,5221,11444,0,11396,2,1,145,2,20974,19913,0,1,0
2041,1,115516,138278,0,5,7,55150,34,6775,9,919,8,126949,7460,71694,22,39,89,0,89,5,4,522,213,13968,9378,14513,1,1
2042,5,13449,12502,0,1,10,5,29,164,0,4,10,8843,14000,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3
2043,4,98416,85267,0,5,8,48537,39,2417,1,27,8,84894,46104,29,29,0,29,29,29,0,1,1,2,59383,0,0,1,3
2044,7,150791,105670,0,6,5,58633,37,6775,5,117,4,100696,62695,56060,42981,33933,54580,0,48041,5,0,142,0,13400,22561,0,1,1
2045,5,46000,41489,0,1,13,5,31,899,0,4,10,37011,17608,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3
2046,7,164440,113623,0,6,8,29160,40,6775,4,94,4,115936,76344,58557,39454,35417,51431,0,51709,4,0,119,0,9209,15572,0,1,1
2047,4,89209,77597,0,5,6,25033,34,1362,1,27,8,76557,36820,36,36,0,36,36,36,0,1,1,2,59339,0,0,1,3
2048,1,114270,137032,0,5,5,46766,40,6775,9,1501,8,126595,6214,79187,114,198,458,0,458,5,4,476,321,7439,4598,2402,1,1
2049,4,89387,77700,0,5,5,17946,34,1735,1,27,8,76656,36998,10,10,0,10,10,10,0,1,1,2,59436,0,0,1,3
2050,1,191602,213304,0,5,6,51743,34,6776,7,850,8,196774,2083,19541,10606,7376,13557,106,13511,4,3,519,202,37580,32287,21951,1,0
2051,4,53115,46669,0,5,8,40565,34,4579,1,27,8,42680,392,132,132,0,132,132,132,0,1,1,2,58876,0,0,1,3
2052,6,258191,208811,0,5,7,59360,34,6775,3,147,8,187531,48846,39027,14341,11766,19613,0,19609,2,1,145,2,18516,17020,0,1,0
2053,5,41701,37330,0,5,5,19214,37,3193,1,27,8,34129,13092,3301,3501,0,3437,3365,3434,0,1,1,2,53752,0,0,1,3
