,subcategory ,pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category
194,7,177930,122842,0,6,5,8245,37,6775,5,117,4,109963,89834,50805,43605,34605,56126,0,49389,5,0,142,0,16072,24592,0,1,1
195,7,178379,123243,0,6,8,36690,40,6775,4,94,4,118110,90283,54676,39366,35276,51151,0,51428,4,0,119,0,9878,17334,0,1,1
196,1,194945,216641,0,5,6,56198,34,6776,9,949,8,200027,6239,39785,84,119,252,0,252,5,4,552,213,36167,30972,28830,1,0
197,4,95085,82467,0,5,8,56920,37,6567,1,27,8,81736,42736,3069,3269,0,3205,3133,3202,0,1,1,2,54011,0,0,1,3
198,7,141494,97626,0,6,7,18361,39,6775,4,94,4,96815,53398,57775,46857,38186,58937,0,55136,4,0,119,0,9234,16422,0,1,1
199,7,177626,122564,0,6,7,38174,39,6775,4,94,4,107386,89530,50463,45922,37339,57135,0,53179,4,0,119,0,11074,19580,0,1,1
200,3,103599,90046,0,6,16,30490,41,5150,1,45,4,90132,35891,16410,0,0,0,0,0,1,0,63,0,10414,18068,0,0,2
201,5,6470,5528,11,6,6,20687,34,1218,0,0,4,4803,6590,39,39,0,39,39,39,0,0,1,0,0,0,0,1,3
202,4,58942,51498,0,5,6,32061,37,3040,1,27,8,47775,6230,1013,1013,0,1013,1013,1013,0,1,1,2,57238,0,0,1,3
203,7,175653,120842,0,6,5,7355,37,6775,5,117,4,109066,87557,51287,43561,34563,56010,0,49357,5,0,142,0,15968,24405,0,1,1
204,1,208478,230180,0,5,7,52446,40,6775,9,1503,8,213110,3662,86213,27,46,107,0,107,5,4,478,321,3630,2333,3439,1,0
205,2,108258,232766,0,5,10,35755,31,3973,1,34,8,215653,69,156,156,0,156,156,156,0,1,8,2,58796,0,0,1,4
206,5,3269,2649,0,5,5,46475,34,6289,1,27,8,2712,3309,125,125,0,125,125,125,0,1,1,2,58904,0,0,1,3
207,1,208727,230446,0,5,7,52911,40,6775,9,1513,8,213376,3929,79613,31,53,123,0,123,5,4,488,321,7173,4431,2195,1,0
208,7,157669,110009,0,6,5,443,37,6775,5,117,4,102968,69573,54465,43178,34168,55099,0,48786,5,0,142,0,13917,23040,0,1,1
209,1,128321,151078,0,5,6,55158,40,6776,9,1502,8,139339,10139,81841,22,38,88,0,88,5,4,477,321,6140,3807,2744,1,1
210,5,15108,14064,0,5,7,50692,34,1285,1,27,8,10215,15709,71,71,0,71,71,71,0,1,1,2,59159,0,0,1,3
211,4,100370,87229,0,5,5,27770,39,6745,1,27,8,86847,48060,62,62,0,62,62,62,0,1,1,2,59203,0,0,1,3
212,4,70826,61703,0,5,8,54770,34,6798,1,27,8,59363,18214,73,73,0,73,73,73,0,1,1,2,59149,0,0,1,3
213,7,156389,109390,0,6,8,24604,40,6775,4,94,4,114732,68293,58806,39505,35500,51556,0,51835,4,0,119,0,9106,15483,0,1,1
214,7,159719,111022,0,6,8,26351,40,6775,4,94,4,115225,71623,58694,39743,35862,52189,0,52523,4,0,119,0,9162,15528,0,1,1
215,7,185677,128216,0,6,7,42470,39,6775,4,94,4,110271,97581,48471,45818,37281,56926,0,53065,4,0,119,0,11283,20343,0,1,1
216,1,199606,221312,10,5,6,27280,34,6776,7,878,1,203948,11101,14958,49215,0,50495,22596,50415,4,3,547,202,41128,35700,26119,1,0
217,6,214377,165913,0,5,6,8122,34,6775,3,147,8,157092,5032,28215,4819,2923,7496,0,7456,2,1,145,2,20726,19462,0,1,0
218,6,229033,180219,8,5,6,59497,34,6775,5,194,8,170975,19688,34141,18218,13357,25795,9786,23792,3,2,174,14,30944,26482,6439,1,0
219,1,134526,157283,0,5,6,20761,40,6776,9,1518,8,144985,4372,82463,26,45,103,0,103,5,4,493,321,5760,3473,5789,1,1
220,4,84325,73460,0,5,7,44588,40,1631,1,27,8,72019,31840,443,443,0,443,443,443,0,1,1,2,58155,0,0,1,3
221,3,105740,93778,0,6,9,57262,27,6501,1,275,1,93875,992,6755,11986,0,12438,9844,12392,0,1,132,108,46429,0,0,0,2
222,4,90125,78159,0,5,6,25033,34,7067,1,27,8,77106,37736,200,200,0,200,200,200,0,1,1,2,58680,0,0,1,3
223,4,82269,71430,0,5,7,52414,39,6312,1,27,8,69959,29733,87,87,0,87,87,87,0,1,1,2,59075,0,0,1,3
224,7,163778,113259,0,6,8,28683,40,6775,4,94,4,115818,75682,58601,39462,35431,51456,0,51734,4,0,119,0,9206,15564,0,1,1
225,4,63187,55138,0,5,7,51090,39,1735,1,27,8,51865,10482,10,10,0,10,10,10,0,1,1,2,59436,0,0,1,3
226,5,34928,32016,0,5,8,6764,34,6965,1,27,8,27908,6330,1198,1198,0,1198,1198,1198,0,1,1,2,56999,0,0,1,3
227,4,93025,80670,0,5,6,48638,37,2599,1,27,8,79686,40673,1191,1191,0,1191,1191,1191,0,1,1,2,57007,0,0,1,3
228,5,14813,13778,0,5,8,56557,34,2473,1,27,8,9949,15408,51,51,0,51,51,51,0,1,1,2,59255,0,0,1,3
229,6,222034,173393,8,5,5,59987,34,6775,5,194,8,157052,12689,25841,20430,15699,31144,8546,29594,3,2,174,14,31707,26900,6810,1,0
230,6,232118,183144,0,5,5,5027,34,6775,3,147,8,163553,22773,26294,8957,5711,12199,0,12147,2,1,145,2,20950,19905,0,1,0
231,4,65597,57563,0,5,5,25884,39,1685,6,248,3,54256,12911,317,317,0,317,317,317,3,3,181,42,59247,46798,38557,1,3
232,5,28773,27133,0,5,8,15683,34,6707,3,69,8,23462,108,5878,6799,0,6434,6165,6389,1,2,41,14,54810,44012,36280,1,3
233,1,133092,155849,0,5,5,49741,34,6776,9,925,8,143418,2938,62287,21,36,83,0,83,5,4,528,213,23436,16782,19686,1,1
234,5,45208,40697,0,1,13,5,30,925,1,36,10,41428,16763,95832,0,0,0,0,0,1,0,51,0,164,173,0,1,3
235,7,143160,99136,0,6,7,18986,39,6775,4,94,4,97045,55064,57675,47257,38432,59736,0,55114,4,0,119,0,9238,16570,0,1,1
236,5,7717,6775,11,6,8,23279,34,2002,0,0,4,5530,7914,64,64,0,64,64,64,0,0,1,0,0,0,0,1,3
237,1,128613,151370,0,5,5,43835,34,6776,9,804,8,138419,10431,74411,8050,6549,13862,0,13777,5,4,407,213,11348,7226,16758,1,1
238,6,253203,203823,10,5,7,58162,34,6775,1,97,7,186224,43858,37384,0,0,0,0,0,1,0,121,0,3099,5636,0,1,0
239,7,167150,114944,0,6,7,32520,39,6775,4,94,4,104012,79054,53140,46287,37716,57841,0,55008,4,0,119,0,10867,18624,0,1,1
240,4,83353,72531,10,5,6,47120,39,4422,9,323,3,71066,30841,15427,19808,16303,29994,1131,28964,5,4,183,78,41247,35868,29379,1,3
241,6,226385,177738,0,5,5,1724,34,6775,3,147,8,157742,17040,25311,7100,4450,10158,0,10114,2,1,145,2,21143,20114,0,1,0
242,2,107633,232140,0,5,10,34994,31,3973,1,34,8,215012,181,130,130,0,130,130,130,0,1,8,2,58884,0,0,1,4
243,4,71000,61821,0,5,8,54770,34,6819,1,27,8,59502,18388,133,133,0,133,133,133,0,1,1,2,58871,0,0,1,3
244,4,93934,81457,0,5,5,26707,37,3555,1,27,8,80591,41584,2836,3036,0,2972,2899,2969,0,1,1,2,54256,0,0,1,3
245,7,152962,107302,0,6,5,59272,37,6775,5,117,4,101329,64866,55183,42743,33700,53897,0,48147,5,0,142,0,13561,22912,0,1,1
246,2,106766,231284,0,5,8,20828,34,2440,31,3041,3,214190,97,15067,50037,0,53041,22894,57155,14,17,1217,544,43730,37130,31231,1,4
247,4,101287,88126,10,5,8,46971,39,4420,9,291,3,87775,48971,20911,19615,16210,29745,620,28773,5,4,167,78,39256,33791,25247,1,3
248,6,240252,191091,10,5,6,3501,34,6775,1,97,7,175583,30907,34557,0,0,0,0,0,1,0,121,0,3759,5802,0,1,0
249,3,103470,89915,0,6,16,49140,41,5150,1,46,4,89929,18374,16973,0,0,0,0,0,1,0,65,0,10302,17958,0,0,2
250,5,35037,32116,10,5,8,6764,34,1282,3,69,8,28285,6439,1960,2044,0,2004,1978,2004,2,1,67,2,57778,45911,0,1,3
251,7,172513,118360,0,6,8,33439,40,6775,4,94,4,117117,84417,56566,39734,35848,52174,0,52508,4,0,119,0,9594,17103,0,1,1
252,7,170600,116957,0,6,7,34358,39,6775,4,94,4,104950,82504,51594,45864,37395,57013,0,54119,4,0,119,0,10907,18960,0,1,1
253,1,122861,145618,0,5,7,32034,40,6776,9,1441,8,132968,4061,50371,44050,25465,49712,19481,44862,5,4,416,321,29678,24685,11100,1,1
254,5,28,43,0,5,8,23509,34,1887,1,27,8,18,123,41,41,0,41,41,41,0,1,1,2,59303,0,0,1,3
255,7,172803,118507,0,6,5,6236,37,6775,5,117,4,107930,84707,51730,43500,34488,55851,0,48975,5,0,142,0,15645,24285,0,1,1
256,5,14662,13635,0,5,8,56557,34,6909,1,27,8,9799,15257,22,22,0,22,22,22,0,1,1,2,59411,0,0,1,3
257,7,160211,111402,0,6,7,28734,39,6775,4,94,4,101940,72115,53739,46518,37861,58284,0,53926,4,0,119,0,10225,17876,0,1,1
258,6,210171,161726,0,5,5,10983,34,6775,3,147,8,148581,826,21542,2394,1832,4529,0,4506,2,1,145,2,24082,21376,0,1,0
259,6,247008,197650,10,5,7,56446,34,6775,1,97,7,184627,37663,37661,0,0,0,0,0,1,0,121,0,3079,5615,0,1,0
260,7,141192,97361,0,6,6,40512,34,6775,23,788,4,118989,53096,60814,48365,26401,62270,20984,56393,23,0,1031,0,36813,35670,0,1,1
261,1,199557,221263,0,5,6,27114,34,6776,6,788,1,203902,11052,17336,110,110,221,0,221,3,3,457,202,39034,32723,24851,1,0
262,4,63523,55476,0,5,5,56829,39,1750,1,27,8,52203,10818,23,23,0,23,23,23,0,1,1,2,59407,0,0,1,3
263,6,211173,162709,8,5,5,15546,34,6775,5,194,8,151342,1828,22599,20722,16958,31715,2891,30372,3,2,174,14,32214,27451,7537,1,0
264,1,198985,220691,0,5,6,26043,34,6776,9,955,3,204472,10292,73749,17,30,69,0,69,5,4,558,213,11929,7719,21155,1,0
265,4,97444,84375,0,5,6,49189,39,5106,1,27,8,84005,45131,67,67,0,67,67,67,0,1,1,2,59176,0,0,1,3
266,5,42750,38244,0,6,6,56619,37,4489,0,0,4,35108,14153,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
267,1,116091,138853,0,5,8,34193,40,6775,9,1546,3,130078,8185,92800,108,187,432,0,432,5,4,521,321,1527,1299,983,1,1
268,7,175609,120804,0,6,5,7301,37,6775,5,117,4,109045,87513,51296,43564,34565,56015,0,49355,5,0,142,0,15968,24405,0,1,1
269,7,159812,111067,0,6,8,26507,40,6775,4,94,4,115266,71716,58706,39468,35437,51467,0,51745,4,0,119,0,9159,15522,0,1,1
270,1,117616,140378,0,5,6,49788,40,6775,9,1662,8,128589,9710,82725,30,52,119,0,119,5,4,637,321,5535,3372,1120,1,1
271,5,49215,44595,0,5,7,50022,34,2227,1,34,8,39379,20938,6,6,0,6,6,6,0,1,8,2,59444,0,0,1,3
272,6,238993,189918,10,5,6,3063,34,6775,1,97,7,175222,29648,34311,0,0,0,0,0,1,0,121,0,3776,5810,0,1,0
273,1,122721,145509,0,5,7,31693,40,6776,9,1604,8,132871,3952,48562,42518,18764,48910,19856,42512,5,4,579,321,30468,25465,9715,1,1
274,3,259408,210028,8,5,10,31419,262,7000,22,3676,1,194093,51240,65439,45058,32525,60286,6752,55582,11,11,2676,206,36051,29673,23753,0,2
275,1,129783,152540,0,5,5,45672,34,6776,9,873,8,140410,12201,42715,36184,30365,46530,0,44327,5,4,476,213,35726,30533,25278,1,1
276,7,142700,98724,0,6,6,42007,34,6775,22,728,4,119457,54604,60551,48187,26093,61943,20998,55943,22,0,1002,0,36666,35605,0,1,1
277,1,207236,228938,0,5,7,49674,40,6775,9,1613,3,211865,1970,91920,34,58,135,0,135,5,4,588,321,1668,1383,2883,1,0
278,6,235438,186363,0,5,8,16086,34,6775,3,147,8,188254,26093,42007,12532,9607,16961,0,16832,2,1,145,2,14883,13734,0,1,0
279,1,201764,223466,5,5,8,38910,40,6776,24,3451,8,207568,2893,77873,44293,36534,61305,0,56745,17,7,2435,364,28243,26861,7579,1,0
280,5,34891,31984,0,5,8,6764,34,6752,1,27,8,27837,6293,796,796,0,796,796,796,0,1,1,2,57603,0,0,1,3
281,6,229497,180682,8,5,5,3472,34,6775,5,194,8,165731,20152,28877,18432,13899,26127,8905,24703,3,2,174,14,31477,26732,6536,1,0
282,1,125517,148274,0,5,5,36557,34,6776,9,1179,8,135502,7315,56868,99,140,296,0,296,5,4,782,213,27261,22091,29047,1,1
283,6,241103,191942,10,5,8,40667,34,6775,1,97,7,189431,31758,41229,0,0,0,0,0,1,0,121,0,2356,3667,0,1,0
284,4,63227,55178,0,5,8,36828,39,3540,1,27,8,51905,10522,55,55,0,55,55,55,0,1,1,2,59235,0,0,1,3
285,6,256832,207452,0,5,6,8174,34,6775,3,147,8,180612,47487,35977,15286,12569,20792,0,20815,2,1,145,2,19145,18367,0,1,0
286,3,260029,210645,0,6,12,19924,37,6775,859,5054,1,194723,763,46267,48987,33645,61738,18279,59228,508,192,3710,883,52010,43209,35790,0,2
287,7,188955,130859,11,6,7,44121,39,6775,4,94,4,111237,100859,48001,45650,37161,56599,0,53217,4,0,119,0,11318,20458,0,1,1
288,1,126149,148906,0,5,5,38312,34,6776,9,954,8,136720,7947,67546,108,152,323,0,323,5,4,557,213,17689,12464,28719,1,1
289,4,103159,89624,0,5,8,52944,40,1534,1,27,8,89612,50901,1073,1073,0,1073,1073,1073,0,1,1,2,57137,0,0,1,3
290,5,15842,14625,0,5,7,50692,34,1297,1,27,8,10831,16443,144,144,0,144,144,144,0,1,1,2,58831,0,0,1,3
291,4,97142,84079,0,5,6,49189,39,1424,0,0,7,83707,44829,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
292,7,179277,123974,0,6,7,38979,39,6775,4,94,4,107864,91181,49949,46007,37519,57319,0,54618,4,0,119,0,11100,19917,0,1,1
293,6,220948,172319,10,5,6,44416,34,6775,1,97,7,162328,11603,30051,0,0,0,0,0,1,0,121,0,3968,5881,0,1,0
294,7,185081,127680,0,6,7,42129,39,6775,4,94,4,110053,96985,48534,45810,37271,56904,0,53044,4,0,119,0,11276,20324,0,1,1
295,4,65520,57469,0,5,6,18707,39,6798,1,27,8,54177,12816,57,57,0,57,57,57,0,1,1,2,59227,0,0,1,3
296,1,113928,136690,0,5,5,46394,40,6775,9,1792,8,126443,5498,83783,32511,24995,42178,0,39935,5,4,767,321,4990,3055,10036,1,1
297,4,60586,52811,0,5,6,32061,37,3651,1,27,8,49401,7874,345,345,0,345,345,345,0,1,1,2,58310,0,0,1,3
298,1,201194,222896,0,5,8,38026,40,6776,7,1481,8,205114,2323,47748,15194,12493,20725,138,20699,4,3,522,311,25787,20971,7488,1,0
299,5,22837,21187,0,5,5,41903,34,3031,12,580,3,17429,23440,9913,25257,0,27762,14729,27005,6,6,250,181,48812,40757,34048,1,3
300,5,8501,7560,0,1,10,5,29,389,0,4,10,5980,8745,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3
301,4,101462,88928,0,5,16,57690,29,3077,1,27,8,88733,49203,0,15,15,31,0,31,1,0,41,0,0,0,0,1,3
302,7,142467,98515,0,6,6,41634,34,6775,23,788,4,119357,54371,60612,48295,26167,62149,20979,56056,23,0,1031,0,36836,35693,0,1,1
303,1,113688,136456,0,5,7,52697,34,6775,9,908,8,124915,5264,65675,24,42,97,0,97,5,4,511,213,19547,14101,14517,1,1
304,7,151227,105889,0,6,5,58688,37,6775,5,117,4,100718,63131,55712,42710,33668,53805,0,48037,5,0,142,0,13408,22755,0,1,1
305,7,160716,111655,0,6,7,28942,39,6775,4,94,4,101999,72620,53571,46510,37904,58263,0,55158,4,0,119,0,10261,17918,0,1,1
306,4,69603,60689,0,5,6,51019,40,2553,1,27,8,58180,16911,1156,1156,0,1156,1156,1156,0,1,1,2,57044,0,0,1,3
307,1,205650,227352,0,5,7,46541,40,6775,9,1466,3,210433,7875,89353,29,50,116,0,116,5,4,441,321,2407,1736,2886,1,0
308,6,230325,181510,0,5,5,3961,34,6775,3,147,8,162131,20980,26249,8097,5276,11529,0,11480,2,1,145,2,20965,19910,0,1,0
309,5,27788,26138,0,5,8,26398,34,1212,1,27,8,22375,4061,27,27,0,27,27,27,0,1,1,2,59391,0,0,1,3
310,4,90670,78621,0,5,8,40582,34,1486,1,27,8,77568,38281,15,15,0,15,15,15,0,1,1,2,59430,0,0,1,3
311,4,99910,86769,0,5,5,27770,39,4597,1,27,8,86387,47599,31,31,0,31,31,31,0,1,1,2,59376,0,0,1,3
312,5,10287,9340,11,6,6,20687,34,3204,0,0,4,7014,10646,78,78,0,78,78,78,0,0,1,0,0,0,0,1,3
313,7,168622,115636,0,6,5,4484,37,6775,5,117,4,106340,80526,53202,43154,34151,55028,0,48801,5,0,142,0,15368,23346,0,1,1
314,6,227555,178838,0,5,6,58740,34,6775,3,147,8,166817,18210,31086,7593,4885,10863,0,10817,2,1,145,2,19984,19108,0,1,0
315,4,99430,86288,0,5,6,49189,39,1396,1,27,8,85915,47118,42,42,0,42,42,42,0,1,1,2,59298,0,0,1,3
316,4,97582,84509,0,5,8,48537,39,7099,0,0,7,84138,45269,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
317,6,232741,183709,0,5,6,1002,34,6775,3,147,8,171606,23396,33344,9687,6106,12784,0,12744,2,1,145,2,19867,18674,0,1,0
318,4,98254,85149,0,5,7,43850,39,2652,1,27,8,84782,45942,390,390,0,390,390,390,0,1,1,2,58237,0,0,1,3
319,4,67344,59174,0,5,5,17988,40,6064,1,27,8,55954,14650,852,852,0,852,852,852,0,1,1,2,57512,0,0,1,3
320,4,99967,86826,0,5,5,27770,39,1967,1,27,8,86444,47656,43,43,0,43,43,43,0,1,1,2,59294,0,0,1,3
321,4,94029,81527,0,5,5,26707,37,3986,1,27,8,80673,41679,2957,3157,0,3093,3021,3090,0,1,1,2,54127,0,0,1,3
322,1,202752,224454,0,5,6,33396,34,6776,7,842,8,206551,4003,20347,33140,22447,39209,94,36932,4,3,511,202,37133,31921,23415,1,0
323,6,219869,171240,0,5,5,58917,34,6775,3,147,8,153992,10524,24015,5506,3376,8283,0,8243,2,1,145,2,21848,20417,0,1,0
324,5,33519,30811,0,5,8,55078,37,2087,1,27,8,27042,4883,854,854,0,854,854,854,0,1,1,2,57510,0,0,1,3
325,6,238432,189357,10,5,7,27231,34,6775,3,147,8,186077,29087,39174,19925,16571,30213,0,29314,2,1,145,2,18301,15681,0,1,0
326,5,42091,37656,0,5,5,19214,37,3050,1,27,8,34516,13482,3664,3864,0,3800,3728,3797,0,1,1,2,53337,0,0,1,3
327,3,106244,94278,0,6,16,27718,41,5150,1,45,4,94363,51188,16288,0,0,0,0,0,1,0,63,0,10453,18106,0,0,2
328,1,197102,218803,0,5,8,37149,40,6776,9,1550,8,203789,8401,88086,91,158,364,0,364,5,4,525,321,2863,1991,962,1,0
329,1,195338,217040,0,5,7,38341,40,6776,9,1520,8,201115,6638,69741,37060,31309,47170,0,45233,5,4,495,321,15702,10775,4716,1,0
330,7,185664,128204,0,6,7,42450,39,6775,4,94,4,110263,97568,48471,45817,37280,56923,0,53066,4,0,119,0,11283,20343,0,1,1
331,3,138757,95250,0,5,15,58481,34,6776,592,4358,1,95362,728,82001,50660,18178,63828,22625,58476,585,0,3327,0,45749,39259,0,0,2
332,6,220698,172069,0,5,6,42911,34,6775,3,147,8,162041,11353,29953,7260,4588,10371,0,10326,2,1,145,2,20139,19311,0,1,0
333,1,120649,143406,0,5,7,25890,34,6776,9,919,8,131535,1112,50956,8510,7068,15134,0,15037,5,4,522,213,29591,24563,20081,1,1
334,5,25911,24263,0,5,6,13601,34,1212,1,27,8,20498,2076,102,102,0,102,102,102,0,1,1,2,59003,0,0,1,3
335,7,178513,123365,0,6,5,8485,37,6775,5,117,4,110174,90417,50720,43591,34599,56082,0,49396,5,0,142,0,16083,24599,0,1,1
336,1,117119,139881,0,5,5,47539,40,6775,9,1615,3,130338,9213,91539,90,157,362,0,362,5,4,590,321,1769,1426,1264,1,1
337,5,17635,16295,0,5,5,45878,34,3045,1,27,8,12451,18251,340,340,0,340,340,340,0,1,1,2,58322,0,0,1,3
338,3,260226,210842,0,5,15,58480,34,6775,155,3977,1,194913,5688,35383,51046,964,60082,23180,57942,120,0,2951,0,45805,39326,0,0,2
339,5,43903,39392,11,6,8,50437,37,4469,0,0,4,35801,15371,186,186,0,186,186,186,0,0,1,0,0,0,0,1,3
340,6,220500,171871,0,5,6,40683,34,6775,3,147,8,161733,11155,29880,6609,4134,9597,0,9550,2,1,145,2,20179,19319,0,1,0
341,1,112743,135505,0,5,7,51598,34,6775,9,1092,8,124081,4286,63811,2585,2294,6461,0,6418,5,4,695,213,22345,15912,27739,1,1
342,5,6858,5917,0,6,7,28686,34,2985,0,0,4,5030,7003,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
343,4,66568,58492,0,5,8,37544,40,4670,2,47,8,55215,13874,811,811,0,811,811,811,1,1,41,2,58209,45995,0,1,3
344,7,157564,109964,0,6,5,331,37,6775,5,117,4,102808,69468,54417,42831,33787,54174,0,48356,5,0,142,0,14014,23047,0,1,1
345,1,202374,224076,0,5,6,32188,34,6776,9,1034,8,206800,3625,58515,101,143,304,0,304,5,4,637,213,26873,21508,28826,1,0
346,4,61583,53637,0,5,5,56829,39,6558,0,0,7,50356,8878,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
347,5,26198,24551,0,5,8,17403,34,1212,1,27,8,20785,2382,18,18,0,18,18,18,0,1,1,2,59427,0,0,1,3
348,5,28388,26737,0,5,8,29738,34,1212,1,27,8,22979,4693,118,118,0,118,118,118,0,1,1,2,58930,0,0,1,3
349,5,9830,8883,11,6,5,27079,34,1983,0,0,4,6750,10158,29,29,0,29,29,29,0,0,1,0,0,0,0,1,3
350,1,118819,141585,0,5,7,22605,34,6775,9,835,8,129892,10919,47122,35031,28503,45053,0,42902,5,4,438,213,31562,26094,25633,1,1
351,6,210447,161983,0,5,5,14047,34,6775,3,147,8,148822,1102,21509,1959,1506,3694,0,3691,2,1,145,2,24085,21379,0,1,0
352,6,227619,178897,0,5,6,58742,34,6775,3,147,8,166822,18274,31089,7582,4874,10842,0,10796,2,1,145,2,19983,19108,0,1,0
353,4,93701,81290,0,5,5,26707,37,4376,1,27,8,80356,41351,3142,3342,0,3278,3206,3275,0,1,1,2,53927,0,0,1,3
354,3,103781,90630,0,0,5,5,27,6776,44,2014,1,91464,2289,96500,100,30,2199,38,162,22,23,1002,317,1086,1050,177,0,2
355,7,146227,101665,0,6,5,57115,37,6775,5,117,4,99231,58131,57519,42965,33922,54529,0,47872,5,0,142,0,13179,21934,0,1,1
356,5,49926,45250,0,5,6,17980,34,5137,1,27,8,40051,21673,164,164,0,164,164,164,0,1,1,2,58773,0,0,1,3
357,5,21984,20334,0,5,6,26828,34,3031,12,580,3,16576,22587,9651,24995,0,27500,14467,26743,6,6,250,181,49076,41020,34311,1,3
358,1,202797,224499,0,5,6,33540,34,6776,7,863,8,206539,4048,20254,32967,22249,38880,81,36591,4,3,532,202,37216,32005,23369,1,0
359,7,153025,107364,0,6,5,59335,37,6775,5,117,4,101464,64929,55214,43042,34041,54738,0,48651,5,0,142,0,13558,22908,0,1,1
360,5,10517,9570,0,1,10,5,28,271,0,4,10,7144,10887,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3
361,4,102917,89457,0,5,8,52944,40,2585,1,27,8,89357,50659,946,946,0,946,946,946,0,1,1,2,57348,0,0,1,3
362,7,176047,121205,0,6,8,35410,40,6775,4,94,4,117728,87951,55154,39413,35350,51321,0,51599,4,0,119,0,9851,17306,0,1,1
363,6,228459,179691,0,5,5,2918,34,6775,3,147,8,160166,19114,25783,8555,5494,11866,0,11814,2,1,145,2,21073,19959,0,1,0
364,7,139582,95979,0,6,6,38855,34,6775,23,788,4,118434,51486,61041,48550,26547,62593,20971,56753,23,0,1031,0,36786,35643,0,1,1
365,1,117998,140760,0,5,5,47968,40,6775,9,1631,3,130564,10092,85809,46,80,184,0,184,5,4,606,321,3912,2453,2017,1,1
366,7,183892,126780,11,6,7,41454,39,6775,4,94,4,109611,95796,48791,46238,37687,57765,0,55271,4,0,119,0,11269,20296,0,1,1
367,5,19548,17916,0,5,6,55998,34,6775,10,816,3,14119,20168,9017,24358,0,26833,13833,26106,5,5,383,224,47427,39160,32499,1,3
368,7,188196,130309,0,6,5,12351,37,6775,5,117,4,112317,100100,48476,48148,19524,60414,22132,50869,5,0,142,0,17549,25487,0,1,1
369,7,180733,124863,0,6,5,9308,37,6775,5,117,4,110809,92637,50364,48972,24520,61188,22077,57453,5,0,142,0,16208,24689,0,1,1
370,6,210969,162505,0,5,5,15266,34,6775,3,147,8,149264,1624,21705,2111,1623,4035,0,4032,2,1,145,2,23934,21347,0,1,0
371,7,175124,120362,0,6,5,7179,37,6775,5,117,4,108895,87028,51378,43556,34541,55997,0,49125,5,0,142,0,15962,24349,0,1,1
372,4,58295,50958,0,5,7,54932,37,3191,1,27,8,47139,5583,3922,4121,0,4059,3986,4056,0,1,1,2,53032,0,0,1,3
373,7,172247,118209,0,6,5,6027,37,6775,5,117,4,107733,84151,52239,43492,34481,55835,0,48968,5,0,142,0,15640,24006,0,1,1
374,1,116132,138894,0,5,6,49391,40,6775,9,1800,3,128426,8226,91256,36,62,144,0,144,5,4,775,321,1854,1457,2872,1,1
375,5,14205,13208,0,5,8,56557,34,6789,1,27,8,9357,14800,118,118,0,118,118,118,0,1,1,2,58930,0,0,1,3
376,7,162082,112364,0,6,8,27756,40,6775,4,94,4,115589,73986,58653,39458,35424,51443,0,51721,4,0,119,0,9186,15544,0,1,1
377,4,87425,76209,0,5,6,56931,40,1323,1,27,8,75057,34941,984,984,0,984,984,984,0,1,1,2,57284,0,0,1,3
378,7,175998,121158,0,6,8,35332,40,6775,4,94,4,117704,87902,55077,39412,35348,51317,0,51595,4,0,119,0,9855,17309,0,1,1
379,7,170010,116537,0,6,7,34028,39,6775,4,94,4,104777,81914,51670,45963,37492,57220,0,54211,4,0,119,0,10894,18928,0,1,1
380,5,38910,34965,0,5,7,46309,37,1700,1,27,8,31349,10294,883,883,0,883,883,883,0,1,1,2,57449,0,0,1,3
381,7,148938,104046,0,6,5,57920,37,6775,5,117,4,99965,60842,56838,42773,33726,53992,0,47954,5,0,142,0,13363,22115,0,1,1
382,5,15628,14486,0,5,7,50692,34,1312,1,27,8,10668,16229,131,131,0,131,131,131,0,1,1,2,58880,0,0,1,3
383,3,106275,94314,0,6,16,48726,41,5150,1,46,4,94397,135,17120,0,0,0,0,0,1,0,65,0,10294,17950,0,0,2
384,6,226045,177398,0,5,5,1547,34,6775,3,147,8,157597,16700,25433,8404,5408,11715,0,11663,2,1,145,2,21131,20065,0,1,0
385,4,92904,80561,0,5,6,48638,37,3978,0,0,7,79529,40552,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
386,7,184309,127007,0,6,5,10836,37,6775,5,117,4,111717,96213,49544,48765,22370,60842,22154,56837,5,0,142,0,16930,24977,0,1,1
387,1,199477,221179,0,5,6,26828,34,6776,9,999,3,204703,10968,61586,29344,20825,37909,0,35600,5,4,602,213,24407,17695,26429,1,0
388,1,196933,218634,0,5,6,21376,34,6776,9,999,8,202159,8232,47229,21,36,84,0,84,5,4,602,213,31398,26020,18110,1,0
389,1,203321,225023,0,5,7,41995,40,6776,9,1484,3,208056,4798,88011,27,46,107,0,107,5,4,459,321,2886,2004,5532,1,0
