,subcategory ,pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category
2189,4,91204,79152,0,5,8,40582,34,2632,1,27,8,78090,38815,72,72,0,72,72,72,0,1,1,2,59154,0,0,1,3
2190,5,899,860,0,5,10,2022,31,3246,1,27,8,842,30,0,12,12,25,0,25,1,0,41,0,0,0,0,1,3
2191,5,10275,9328,0,1,10,5,31,713,0,4,10,7005,10632,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3
2192,4,54307,47528,0,5,7,45998,34,1648,1,27,8,43532,1586,94,94,0,94,94,94,0,1,1,2,59041,0,0,1,3
2193,7,173671,119183,0,6,8,34064,40,6775,4,94,4,117329,85575,55865,39375,35289,51204,0,51481,4,0,119,0,9606,17268,0,1,1
2194,7,154055,108041,0,6,8,23242,40,6775,4,94,4,114369,65959,58873,39528,35545,51603,0,51884,4,0,119,0,9074,15330,0,1,1
2195,4,89617,77838,0,5,5,17946,34,2489,1,27,8,76781,37228,117,117,0,117,117,117,0,1,1,2,58935,0,0,1,3
2196,1,138116,160873,0,5,6,50720,34,6775,7,944,8,147689,606,8184,22580,0,23171,12888,22900,4,3,613,202,47192,39472,31972,1,1
2197,5,21345,19694,0,5,5,40704,34,3031,12,580,3,15936,21946,10111,25457,0,27961,14927,27203,6,6,250,181,48609,40556,33848,1,3
2198,1,111525,134287,0,5,7,49423,34,6775,9,855,8,122660,3068,44911,89,125,266,0,266,5,4,458,213,33553,28190,28457,1,1
2199,7,161320,111923,0,6,7,29318,39,6775,4,94,4,102194,73224,53521,46500,37876,58243,0,55151,4,0,119,0,10536,18188,0,1,1
2200,7,168744,115687,0,6,5,4635,37,6775,5,117,4,106502,80648,53223,43437,34416,55702,0,48826,5,0,142,0,15309,23340,0,1,1
2201,7,155020,108683,0,6,7,25780,39,6775,4,94,4,100242,66924,54477,46762,38079,58746,0,54080,4,0,119,0,9895,17411,0,1,1
2202,4,68050,59642,0,5,5,43514,40,4670,9,294,8,58820,15356,46274,8458,6479,14949,0,13916,4,5,144,107,32269,23207,13677,1,3
2203,4,68928,60266,0,5,7,22181,40,7057,1,27,8,57518,16235,1157,1157,0,1157,1157,1157,0,1,1,2,57043,0,0,1,3
2204,1,205466,227168,0,5,7,46164,40,6775,9,1765,3,210250,7691,91666,37,65,149,0,149,5,4,740,321,1740,1412,837,1,0
2205,5,24113,22476,0,5,5,14072,34,1212,1,27,8,18715,186,81,81,0,81,81,81,0,1,1,2,59109,0,0,1,3
2206,3,138380,94876,0,6,10,52210,118,5151,1,129,1,94986,101304,11481,27224,0,31434,16334,30452,0,1,29,89,42749,0,0,0,2
2207,5,17302,15983,0,5,7,34292,34,7244,10,429,3,12142,17912,8446,23257,0,23937,13243,23703,5,5,219,109,49840,41720,34952,1,3
2208,7,143190,99164,0,6,5,50857,37,6775,5,117,4,98195,55094,57973,42731,33671,53859,0,47776,5,0,142,0,13100,21907,0,1,1
2209,4,61576,53633,0,5,5,56829,39,3976,0,0,7,50352,8871,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
2210,5,38825,34884,0,5,7,46309,37,6428,1,27,8,31269,10209,3237,3437,0,3373,3301,3370,0,1,1,2,53821,0,0,1,3
2211,7,160222,111411,0,6,7,28753,39,6775,4,94,4,101946,72126,53737,46517,37860,58281,0,53925,4,0,119,0,10225,17876,0,1,1
2212,6,223353,174712,0,5,5,81,34,6775,3,147,8,155651,14008,24501,6407,3960,9260,0,9214,2,1,145,2,21626,20300,0,1,0
2213,6,258245,208865,10,5,7,59466,34,6775,1,97,7,187585,48900,39028,0,0,0,0,0,1,0,121,0,3007,5546,0,1,0
2214,4,57752,50510,0,5,8,17647,37,6793,1,27,8,46605,5039,3046,3246,0,3182,3110,3179,0,1,1,2,54034,0,0,1,3
2215,4,86752,75589,0,5,6,56931,40,1470,1,27,8,74391,34268,482,482,0,482,482,482,0,1,1,2,58098,0,0,1,3
2216,4,82666,71827,0,5,8,50585,39,3855,1,27,8,70338,30130,36,36,0,36,36,36,0,1,1,2,59339,0,0,1,3
2217,6,238159,189084,0,5,8,28031,34,6775,3,147,8,188817,28814,41489,12867,10202,17493,0,17372,2,1,145,2,15271,13943,0,1,0
2218,5,29116,27337,0,5,8,15683,34,3671,1,27,8,23355,454,484,484,0,484,484,484,0,1,1,2,58096,0,0,1,3
2219,7,188165,130290,0,6,5,12313,37,6775,5,117,4,112303,100069,48478,48148,19526,60415,22134,50870,5,0,142,0,17549,25487,0,1,1
2220,7,155389,108892,0,6,5,60175,37,6775,5,117,4,102236,67293,54730,43134,34107,54994,0,48283,5,0,142,0,13655,22971,0,1,1
2221,6,220062,171433,0,5,5,59002,34,6775,3,147,8,154068,10717,23998,6012,3723,8882,0,8835,2,1,145,2,21849,20418,0,1,0
2222,1,207261,228993,5,5,7,49812,40,6775,26,3531,8,211920,2025,91408,42009,35954,61309,0,50479,18,8,2529,374,10943,11085,6420,1,0
2223,4,53856,47162,0,5,8,40565,34,1692,1,27,8,43198,1133,136,136,0,136,136,136,0,1,1,2,58859,0,0,1,3
2224,5,7858,6916,11,6,6,20689,34,7137,0,0,4,5608,8060,53,53,0,53,53,53,0,0,1,0,0,0,0,1,3
2225,5,11533,10586,11,6,7,28686,34,2379,0,0,4,7733,11968,66,66,0,66,66,66,0,0,1,0,0,0,0,1,3
2226,6,235229,186154,0,5,6,2110,34,6775,3,147,8,173343,25884,33967,12791,10117,17403,0,17241,2,1,145,2,19802,18605,0,1,0
2227,5,37329,34128,10,5,5,14627,34,6967,5,117,8,30552,8785,4214,2318,1346,4421,621,3851,2,3,67,28,57343,45585,37652,1,3
2228,4,98889,85745,0,5,6,49189,39,6842,1,27,8,85372,46577,77,77,0,77,77,77,0,1,1,2,59124,0,0,1,3
2229,1,205485,227187,10,5,7,46203,40,6775,10,1523,3,210269,7710,91647,27709,20518,38339,0,36037,6,4,498,321,2094,1800,872,1,0
2230,7,157090,109721,0,6,5,236,37,6775,5,117,4,102761,68994,54542,43170,34165,55077,0,48781,5,0,142,0,13757,23034,0,1,1
2231,6,226520,177873,0,5,6,58186,34,6775,3,147,8,166379,17175,30626,6884,4297,9913,0,9869,2,1,145,2,20046,19190,0,1,0
2232,5,13557,12610,11,6,5,27079,34,2522,0,0,4,8906,14117,91,91,0,91,91,91,0,0,1,0,0,0,0,1,3
2233,4,54927,48055,0,5,5,44105,34,2145,1,27,8,44014,2206,97,97,0,97,97,97,0,1,1,2,59027,0,0,1,3
2234,7,150198,105199,0,6,5,58418,37,6775,5,117,4,100520,62102,56366,43081,34074,54838,0,48444,5,0,142,0,13379,22393,0,1,1
2235,1,111378,134140,0,5,6,47943,40,6775,9,1447,8,123523,2921,81972,37,63,146,0,146,5,4,422,321,6046,3750,8838,1,1
2236,1,199289,220991,0,5,7,40379,40,6776,4,309,1,203516,10665,246,246,0,246,246,246,2,2,295,19,59206,46758,38454,1,0
2237,5,19865,18220,0,5,8,46573,34,3030,12,580,3,14459,20472,9043,24385,0,26879,13859,26133,6,6,250,181,49684,41630,34921,1,3
2238,4,93084,80725,0,5,6,48638,37,6582,1,27,8,79740,40732,3361,3561,0,3497,3425,3494,0,1,1,2,53690,0,0,1,3
2239,1,120154,142911,0,5,16,58481,29,5707,4,802,8,131726,615,79047,9402,7363,14052,0,14012,1,3,946,38,1827,2834,382,1,1
2240,1,112086,134848,0,5,7,50388,34,6775,9,1030,8,123031,3629,63768,781,865,2230,0,2231,5,4,633,213,22370,15934,28397,1,1
2241,4,98252,85148,0,5,8,48539,39,6358,1,27,8,84774,45940,413,413,0,413,413,413,0,1,1,2,58197,0,0,1,3
2242,1,197899,219601,10,5,6,23505,34,6776,12,2106,8,202781,9200,71318,42038,38649,52961,0,55892,8,4,1364,213,21802,20368,23008,1,0
2243,6,209496,161124,8,5,5,2868,34,6775,5,194,8,151183,151,22500,22859,17636,34142,1064,32361,3,2,174,14,32237,27466,7587,1,0
2244,4,56575,49555,0,5,6,22812,34,7004,1,27,8,45489,3854,65,65,0,65,65,65,0,1,1,2,59187,0,0,1,3
2245,4,53999,47270,0,5,7,45998,34,1633,1,27,8,43306,1278,195,195,0,195,195,195,0,1,1,2,58693,0,0,1,3
2246,4,86047,74923,0,5,8,36469,40,2564,1,27,8,73683,33563,721,721,0,721,721,721,0,1,1,2,57730,0,0,1,3
2247,1,128461,151218,0,5,5,43365,34,6776,9,838,8,138273,10279,76472,8051,6550,13863,0,13780,5,4,441,213,9309,5951,15001,1,1
2248,5,44861,40350,11,6,8,50438,37,2456,0,0,4,36355,16394,149,149,0,149,149,149,0,0,1,0,0,0,0,1,3
2249,7,186421,128875,0,6,8,41058,40,6775,3,69,4,96257,98325,46664,41949,38536,52239,0,52573,3,0,92,0,9107,15484,0,1,1
2250,6,214760,166296,8,5,5,52952,34,6775,5,194,8,152387,5415,23416,16770,13141,23160,6911,22087,3,2,174,14,32095,27349,7344,1,0
2251,6,225313,176672,0,5,6,57577,34,6775,3,147,8,165611,15968,30504,7310,4637,10460,0,10415,2,1,145,2,20066,19209,0,1,0
2252,1,124159,146916,0,5,5,33655,34,6776,9,904,8,134597,5957,43069,32638,25105,42252,0,40011,5,4,507,213,35292,29907,14516,1,1
2253,4,79344,68532,0,5,7,52415,39,2656,1,27,8,67065,26806,418,418,0,418,418,418,0,1,1,2,58189,0,0,1,3
2254,6,214681,166217,0,5,6,9890,34,6775,3,147,8,157326,5336,28334,5492,3362,8255,0,8215,2,1,145,2,20715,19453,0,1,0
2255,5,50075,45386,0,5,6,17980,34,2141,1,27,8,40185,21822,1676,1685,0,1681,1680,1681,0,1,1,2,56264,0,0,1,3
2256,6,224855,176214,8,5,6,57313,34,6775,5,194,8,167577,15510,32672,15758,11540,21357,7486,20723,3,2,174,14,31143,26591,6284,1,0
2257,7,155411,108902,0,6,5,60197,37,6775,5,117,4,102246,67315,54730,43134,34107,54994,0,48283,5,0,142,0,13655,22971,0,1,1
2258,5,43674,38014,0,1,13,5,29,964,44,2206,10,37972,13915,95063,0,0,0,0,0,45,0,1687,0,2145,3523,0,1,3
2259,1,121514,144271,0,5,7,27808,34,6776,9,1119,8,132307,2714,58077,20,36,82,0,82,5,4,722,213,27199,21810,17499,1,1
2260,7,156335,109366,0,6,8,24513,40,6775,4,94,4,114707,68239,58805,39506,35503,51561,0,51840,4,0,119,0,9106,15483,0,1,1
2261,5,29726,27613,0,0,6,5,34,6776,35,1506,1,39837,1067,96200,61,98,1097,4,454,17,18,797,281,1117,1074,201,1,3
2262,7,185430,127991,0,6,5,11261,37,6775,5,117,4,111878,97334,49438,48668,21040,60675,22264,55744,5,0,142,0,17169,24991,0,1,1
2263,6,221034,172405,0,5,5,59426,34,6775,3,147,8,154503,11689,24125,6555,4083,9497,0,9451,2,1,145,2,21821,20399,0,1,0
2264,7,184683,127324,0,6,8,40032,40,6775,4,94,4,120012,96587,53761,39345,35249,51048,0,51324,4,0,119,0,10222,17875,0,1,1
2265,5,32998,30317,0,5,8,55078,37,5977,1,27,8,26526,4362,335,335,0,335,335,335,0,1,1,2,58330,0,0,1,3
2266,4,94562,82020,0,5,7,31994,37,2493,1,27,8,81211,42213,340,340,0,340,340,340,0,1,1,2,58322,0,0,1,3
2267,5,14704,13675,0,5,8,56557,34,3982,1,27,8,9839,15299,173,173,0,173,173,173,0,1,1,2,58747,0,0,1,3
2268,7,147926,103136,0,6,5,57673,37,6775,5,117,4,99770,59830,57135,43068,34030,54805,0,47946,5,0,142,0,13234,21954,0,1,1
2269,5,10852,9905,0,1,10,5,30,844,0,4,10,7339,11247,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3
2270,7,147749,102982,0,6,8,19696,40,6775,4,94,4,113463,59653,59716,39578,35623,51739,0,52020,4,0,119,0,9006,14815,0,1,1
2271,7,148782,103910,0,6,8,20147,40,6775,3,69,4,113582,60686,59301,40319,33092,49138,0,47621,3,0,92,0,5625,8867,0,1,1
2272,6,250291,200911,10,5,7,57488,34,6775,1,97,7,185499,40946,37418,0,0,0,0,0,1,0,121,0,3096,5633,0,1,0
2273,7,182842,126006,0,6,8,38927,40,6775,4,94,4,119714,94746,54035,39663,35747,51980,0,52314,4,0,119,0,10203,17734,0,1,1
2274,7,160370,111488,0,6,8,26802,40,6775,4,94,4,115341,72274,58686,39488,35467,51515,0,51795,4,0,119,0,9164,15531,0,1,1
2275,1,109009,131771,0,5,8,46611,34,6775,9,908,8,120627,552,19917,37949,15319,44434,18245,37640,5,4,511,213,39927,34276,26220,1,1
2276,7,157184,109768,0,6,7,26849,39,6775,4,94,4,100782,69088,54185,46299,37684,57862,0,54010,4,0,119,0,10122,17681,0,1,1
2277,7,168336,115498,0,6,7,33191,39,6775,4,94,4,104377,80240,52896,46168,37578,57642,0,53573,4,0,119,0,10875,18647,0,1,1
2278,3,51048,46327,0,6,5,48330,7,1608,1,47,1,42367,12988,5239,5924,0,5691,5480,5648,0,1,20,9,51699,0,0,0,2
2279,7,178488,123343,0,6,5,8454,37,6775,5,117,4,110160,90392,50724,43591,34599,56081,0,49396,5,0,142,0,16083,24599,0,1,1
2280,5,30251,27952,0,5,6,14179,34,4834,1,27,8,24179,1574,498,498,0,498,498,498,0,1,1,2,58074,0,0,1,3
2281,1,134275,157032,0,5,5,51818,34,6776,9,919,8,143739,4121,45460,38242,32046,47797,0,45804,5,4,522,213,32994,27671,19032,1,1
2282,6,209359,160990,8,5,5,1351,34,6775,5,194,8,151054,14,22409,22725,17592,34004,704,32250,3,2,174,14,32277,27544,7692,1,0
2283,4,67381,59200,0,5,5,17988,40,2899,1,27,8,55987,14687,490,490,0,490,490,490,0,1,1,2,58087,0,0,1,3
2284,5,14378,13368,0,5,8,56557,34,1354,1,27,8,9516,14973,51,51,0,51,51,51,0,1,1,2,59255,0,0,1,3
2285,1,138068,160752,0,5,6,50364,34,6775,7,776,8,147757,484,20610,23417,17888,34583,80,32717,4,3,445,202,36877,31672,22121,1,1
2286,5,13617,12670,11,6,7,28686,34,3940,0,0,4,8940,14180,42,42,0,42,42,42,0,0,1,0,0,0,0,1,3
2287,0,108419,231161,0,5,8,23870,34,2441,29,2976,8,214055,130,14527,45409,0,46769,21111,44587,13,16,1155,543,44821,37597,31486,1,4
2288,5,40525,36332,0,5,6,43727,37,2152,1,27,8,32961,11914,3570,3770,0,3706,3634,3703,0,1,1,2,53443,0,0,1,3
2289,7,168140,115404,0,6,5,4368,37,6775,5,117,4,106293,80044,53250,43413,34389,55648,0,48789,5,0,142,0,15288,23316,0,1,1
2290,7,153890,107934,0,6,7,25164,39,6775,4,94,4,100006,65794,54618,46908,38210,59033,0,54152,4,0,119,0,9884,17338,0,1,1
2291,5,37775,33865,0,5,5,14626,34,2722,1,27,8,30101,9220,852,852,0,852,852,852,0,1,1,2,57512,0,0,1,3
2292,5,35649,32613,0,5,7,2310,34,6047,1,27,8,28620,7047,1468,1468,0,1468,1468,1468,0,1,1,2,56608,0,0,1,3
2293,5,21290,19639,0,5,7,21291,34,3031,12,580,3,15881,21891,9413,24757,0,27262,14229,26505,6,6,250,181,49315,41259,34551,1,3
2294,6,241937,192776,10,5,7,41917,34,6775,1,97,7,183343,32592,38815,0,0,0,0,0,1,0,121,0,3019,5556,0,1,0
2295,1,113530,136298,0,5,7,52419,34,6775,9,978,8,124757,5106,65839,605,700,1791,0,1791,5,4,581,213,19370,13940,28292,1,1
2296,6,255331,205951,10,5,5,12797,34,6775,3,147,8,180842,45986,36395,23695,17968,34725,0,32822,2,1,145,2,19090,18006,0,1,0
2297,7,182875,126038,0,6,8,38979,40,6775,4,94,4,119729,94779,54026,39664,35750,51983,0,52317,4,0,119,0,10203,17734,0,1,1
2298,7,185668,128208,0,6,7,42456,39,6775,4,94,4,110265,97572,48470,45816,37280,56921,0,53065,4,0,119,0,11283,20343,0,1,1
2299,7,176556,121665,0,6,8,35611,40,6775,4,94,4,117784,88460,54952,39405,35335,51297,0,51575,4,0,119,0,9863,17316,0,1,1
2300,6,217250,168720,0,5,6,16058,34,6775,3,147,8,159411,7905,29020,4570,2721,7145,0,7107,2,1,145,2,20300,19405,0,1,0
2301,5,28316,26665,0,5,6,15641,34,1212,1,27,8,22904,4617,37,37,0,37,37,37,0,1,1,2,59329,0,0,1,3
2302,7,149990,105010,0,6,8,20896,40,6775,4,94,4,113733,61894,59234,39654,35736,51963,0,52244,4,0,119,0,9047,14871,0,1,1
2303,4,60655,52864,0,5,5,32277,37,6062,1,27,8,49475,7943,1383,1383,0,1383,1383,1383,0,1,1,2,56755,0,0,1,3
2304,1,113755,136243,5,5,5,46367,40,6775,26,3188,8,126429,5051,85969,37187,31538,56404,0,47169,18,8,2084,374,19038,18670,626,1,1
2305,7,171529,117789,0,6,5,5625,37,6775,5,117,4,107343,83433,52444,43259,34245,55322,0,48924,5,0,142,0,15638,23866,0,1,1
2306,1,208985,230687,0,5,7,53387,40,6775,9,1520,8,213699,4620,69992,30286,21984,39748,0,37458,5,4,495,321,15413,10566,11554,1,0
2307,1,114369,137131,0,5,5,46999,40,6775,9,1667,8,126677,6313,77867,51,89,205,0,205,5,4,642,321,8400,5210,3892,1,1
2308,7,158414,110369,0,6,7,27636,39,6775,4,94,4,101234,70318,53985,46608,38028,58448,0,55229,4,0,119,0,10205,17744,0,1,1
2309,5,42626,38123,11,6,5,35391,37,2757,0,0,4,35008,14026,211,211,0,211,211,211,0,0,1,0,0,0,0,1,3
2310,4,78336,67683,0,5,6,38130,37,3971,1,27,8,66069,25763,7381,16652,0,17221,11227,17071,0,1,1,2,45207,0,0,1,3
2311,4,85785,74678,0,5,8,36469,40,1541,1,27,8,73426,33301,88,88,0,88,88,88,0,1,1,2,59071,0,0,1,3
2312,5,8974,8032,11,6,5,27076,34,1438,0,0,4,6251,9249,37,37,0,37,37,37,0,0,1,0,0,0,0,1,3
2313,1,127898,150712,0,5,5,42223,34,6776,7,870,8,137917,9773,17583,17904,14902,25252,79,25120,4,3,539,202,39624,34590,24314,1,1
2314,6,241188,192027,10,5,7,38822,34,6775,3,147,8,187133,31843,39494,21548,17269,33103,0,31427,2,1,145,2,18248,15567,0,1,0
2315,1,196836,218537,0,5,6,21045,34,6776,9,865,8,202062,8135,47333,8081,6593,13954,0,13889,5,4,468,213,31283,25915,18153,1,0
2316,7,169516,116192,0,6,7,33852,39,6775,4,94,4,104727,81420,52053,46034,37407,57366,0,53282,4,0,119,0,10888,18861,0,1,1
2317,7,179692,124247,0,6,5,8981,37,6775,5,117,4,110588,91596,50532,49018,24761,61265,22213,57606,5,0,142,0,16124,24620,0,1,1
2318,7,167693,115189,0,6,7,32775,39,6775,4,94,4,104179,79597,53009,46245,37668,57776,0,54890,4,0,119,0,10871,18640,0,1,1
2319,6,254641,205261,8,5,8,58405,34,6775,5,194,8,193788,45296,41736,20836,10717,31896,11383,24244,3,2,174,14,27082,23252,661,1,0
2320,5,26050,24402,0,5,8,16667,34,1212,1,27,8,20637,2226,40,40,0,40,40,40,0,1,1,2,59306,0,0,1,3
2321,5,7168,6226,11,6,6,20748,34,2297,0,0,4,5209,7329,30,30,0,30,30,30,0,0,1,0,0,0,0,1,3
2322,7,148569,103724,0,6,7,21982,39,6775,4,94,4,98258,60473,55810,46668,38033,58561,0,54198,4,0,119,0,9608,17276,0,1,1
2323,4,86627,75476,0,5,6,56931,40,2143,1,27,8,74263,34143,1224,1224,0,1224,1224,1224,0,1,1,2,56967,0,0,1,3
2324,1,136106,158863,0,5,6,25653,40,6776,9,1515,8,146303,7003,83228,38,65,150,0,150,5,4,490,321,5235,3200,4900,1,1
2325,6,238216,189141,10,5,8,29958,34,6775,1,97,7,188896,28871,41541,0,0,0,0,0,1,0,121,0,2343,3626,0,1,0
2326,7,177336,122307,0,6,5,7994,37,6775,5,117,4,109747,89240,50898,43613,34613,56149,0,49382,5,0,142,0,16066,24585,0,1,1
2327,4,98929,85785,0,5,6,49189,39,6430,1,27,8,85412,46617,38,38,0,38,38,38,0,1,1,2,59321,0,0,1,3
2328,6,215040,166576,8,5,5,54173,34,6775,5,194,8,152733,5695,23580,17472,13667,24418,6709,23410,3,2,174,14,32077,27338,7268,1,0
2329,5,22419,20769,0,5,8,47919,34,3031,12,580,3,17011,23022,9615,24959,0,27464,14431,26707,6,6,250,181,49112,41056,34348,1,3
2330,4,74684,64723,0,5,6,37756,34,7237,18,2450,8,62468,22079,7365,16631,0,17203,11211,17053,10,8,934,497,53510,44293,36143,1,3
2331,4,101003,87860,0,5,8,48535,39,2008,1,27,8,87471,48693,76,76,0,76,76,76,0,1,1,2,59131,0,0,1,3
2332,3,51788,91805,0,6,9,54364,27,5150,3,231,1,91926,4717,94284,29390,18086,36095,12838,33557,1,2,64,153,1024,947,99,0,2
2333,5,34358,31510,10,5,8,6764,34,3119,3,69,8,28188,5760,4446,4810,0,4747,4541,4714,1,2,41,14,56131,44960,37095,1,3
2334,7,145543,101267,0,6,5,56746,37,6775,5,117,4,99008,57447,57624,42921,33898,54397,0,48255,5,0,142,0,13176,21931,0,1,1
2335,7,174348,119663,0,6,8,34534,40,6775,4,94,4,117466,86252,55720,39379,35296,51219,0,51496,4,0,119,0,9609,17280,0,1,1
2336,4,100657,87516,0,5,7,43849,39,3795,1,27,8,87134,48347,51,51,0,51,51,51,0,1,1,2,59255,0,0,1,3
2337,7,144349,100197,0,6,5,54650,37,6775,5,117,4,98553,56253,57789,42761,33715,53957,0,47848,5,0,142,0,13163,21924,0,1,1
2338,4,94800,82230,0,5,7,31994,37,1972,1,27,8,81448,42451,3789,3989,0,3925,3853,3922,0,1,1,2,53193,0,0,1,3
2339,7,167595,115143,0,6,5,4167,37,6775,5,117,4,106113,79499,53267,43379,34361,55568,0,48766,5,0,142,0,15277,23312,0,1,1
2340,7,178617,123455,11,6,7,38537,39,6775,4,94,4,107613,90521,50209,46855,36642,58935,10867,53133,4,0,119,0,11094,19784,0,1,1
2341,5,2994,2448,0,5,6,45791,34,6408,1,27,8,2504,3034,6,6,0,6,6,6,0,1,1,2,59444,0,0,1,3
2342,4,87410,76194,0,5,6,56931,40,5828,1,27,8,75051,34926,876,876,0,876,876,876,0,1,1,2,57461,0,0,1,3
2343,1,206200,227902,0,5,7,47461,40,6775,9,1481,3,210840,783,88450,29382,20875,37968,0,35658,5,4,456,321,2751,1928,12063,1,0
2344,6,252267,202887,10,5,5,11722,34,6775,3,147,8,178997,42922,34497,21959,17450,33565,0,31907,2,1,145,2,19766,18576,0,1,0
2345,1,122671,145428,0,5,7,31437,40,6776,9,1583,8,132791,3871,69430,35596,29688,45828,0,43646,5,4,558,321,15980,11002,4190,1,1
2346,5,34145,31312,0,5,8,6764,34,6730,1,27,8,27655,5547,451,451,0,451,451,451,0,1,1,2,58145,0,0,1,3
2347,4,100135,86994,0,5,7,43849,39,2981,1,27,8,86612,47825,51,51,0,51,51,51,0,1,1,2,59255,0,0,1,3
2348,5,6390,5448,11,6,7,28686,34,4966,0,0,4,4757,6505,46,46,0,46,46,46,0,0,1,0,0,0,0,1,3
2349,7,177503,122454,0,6,7,37977,39,6775,4,94,4,107219,89407,50444,45631,37145,56562,0,53096,4,0,119,0,11085,19618,0,1,1
2350,6,212216,163752,8,5,5,28439,34,6775,5,194,8,151503,2871,22840,20037,16461,30435,3318,29370,3,2,174,14,32174,27412,7394,1,0
2351,1,118595,141357,0,5,7,21845,34,6775,9,1034,8,129669,10689,66344,18,32,73,0,73,5,4,637,213,18875,13492,19344,1,1
2352,5,16797,15511,0,5,6,24949,34,2430,1,27,8,11697,17405,5,5,0,5,5,5,0,1,1,2,59446,0,0,1,3
2353,7,167843,115258,0,6,8,30898,40,6775,4,94,4,116403,79747,57698,39721,35826,52121,0,52455,4,0,119,0,9237,16568,0,1,1
2354,7,169383,116081,0,6,7,33638,39,6775,4,94,4,104581,81287,51825,45744,37235,56783,0,53488,4,0,119,0,10890,18911,0,1,1
2355,6,227570,178850,0,5,6,58769,34,6775,3,147,8,167070,18225,31177,7591,4883,10857,0,10811,2,1,145,2,19971,19096,0,1,0
2356,6,251325,201945,10,5,8,57633,34,6775,3,147,8,193569,41980,42100,16870,13805,23287,0,23019,2,1,145,2,14803,13726,0,1,0
2357,4,91136,79085,0,5,8,40582,34,2542,1,27,8,78026,38747,30,30,0,30,30,30,0,1,1,2,59379,0,0,1,3
2358,5,40549,36355,0,5,6,43727,37,1370,1,27,8,32982,11938,3170,3370,0,3306,3234,3303,0,1,1,2,53894,0,0,1,3
2359,4,66949,58842,0,5,8,37544,40,6598,1,27,8,55591,14255,487,487,0,487,487,487,0,1,1,2,58092,0,0,1,3
2360,4,102442,89034,0,5,6,18470,40,3477,1,27,8,88894,50184,270,270,0,270,270,270,0,1,1,2,58523,0,0,1,3
2361,4,73852,64005,0,5,6,29929,34,2160,1,27,8,61742,21240,60,60,0,60,60,60,0,1,1,2,59213,0,0,1,3
2362,1,111091,133853,0,5,8,48110,34,6775,9,850,3,124643,2634,88649,141,199,423,0,423,5,4,453,213,2686,1892,28553,1,1
2363,5,35338,32391,10,5,7,2310,34,2806,3,69,8,29148,6736,4920,5437,0,5297,5107,5259,1,2,41,14,55636,44551,36709,1,3
2364,7,151396,106042,0,6,5,58857,37,6775,5,117,4,100888,63300,55764,42961,33925,54513,0,48045,5,0,142,0,13404,22738,0,1,1
2365,6,245869,196600,10,5,7,53741,34,6775,1,97,7,184324,36524,38149,0,0,0,0,0,1,0,121,0,3059,5595,0,1,0
2366,4,80121,69301,0,5,7,52414,39,1304,1,27,8,67828,27585,33,33,0,33,33,33,0,1,1,2,59367,0,0,1,3
2367,4,86560,75415,0,5,6,56931,40,3107,1,27,8,74199,34076,2104,2225,0,2165,2133,2166,0,1,1,2,55265,0,0,1,3
2368,4,63028,54979,0,5,5,56830,39,6924,1,27,8,51706,10323,61,61,0,61,61,61,0,1,1,2,59208,0,0,1,3
2369,3,107648,232155,0,6,15,49564,234,5172,1,33,4,215028,197,7532,20021,0,20935,12164,21008,1,0,47,0,44695,38000,0,0,2
2370,5,14672,13644,0,5,8,56557,34,1424,1,27,8,9810,15267,120,120,0,120,120,120,0,1,1,2,58923,0,0,1,3
2371,5,5812,4870,0,1,10,5,29,1163,0,4,10,4423,5893,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3
2372,6,214355,165891,0,5,6,7568,34,6775,3,147,8,156905,5010,28000,4825,2929,7507,0,7467,2,1,145,2,20741,19472,0,1,0
2373,1,200600,222328,0,5,8,37652,40,6776,9,1674,8,205001,1755,71941,38756,32474,48332,0,46419,5,4,649,321,13729,9162,1917,1,0
2374,5,15344,14278,0,5,7,50692,34,1476,1,27,8,10434,15945,142,142,0,142,142,142,0,1,1,2,58840,0,0,1,3
2375,1,190969,212666,0,5,5,53216,34,6776,7,729,8,196353,1444,17507,8873,5647,12112,86,12054,4,3,398,202,39704,34785,24423,1,0
2376,1,133376,156133,0,5,6,19834,40,6776,9,1588,3,144713,3222,88995,28,48,112,0,112,5,4,563,321,2564,1816,1288,1,1
2377,3,51378,90437,0,6,15,4243,32,1683,1,179,4,90554,565,95743,0,0,0,0,0,1,0,223,0,207,218,0,0,2
2378,1,199738,221441,0,5,16,58481,30,4096,2,54,3,206156,125,84590,11073,8097,14387,0,14350,0,2,5,16,1104,0,195,1,0
2379,6,211427,162963,0,5,5,16310,34,6775,3,147,8,149585,2082,21870,1694,1291,3121,0,3118,2,1,145,2,23903,21320,0,1,0
2380,7,173959,119320,0,6,5,6702,37,6775,5,117,4,108453,85863,51583,43537,34527,55952,0,49054,5,0,142,0,15656,24320,0,1,1
2381,6,252731,203351,10,5,6,6911,34,6775,1,97,7,179513,43386,35490,0,0,0,0,0,1,0,121,0,3700,5742,0,1,0
